st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,31,Huzurabad,EATALA RAJENDAR,Bharatiya Janata Party,62845,615,63460,30.32
S29,Telangana,31,Huzurabad,KAUSHIK REDDY PADI,Bharat Rashtra Samithi,80003,330,80333,38.38
S29,Telangana,31,Huzurabad,PALLE PRASHANTH GOUD,Bahujan Samaj Party,2123,27,2150,1.03
S29,Telangana,31,Huzurabad,VODITALA PRANAV,Indian National Congress,52461,703,53164,25.4
S29,Telangana,31,Huzurabad,GANGARAPU THIRUPATHI,Peoples Party of India (Democratic),345,0,345,0.16
S29,Telangana,31,Huzurabad,CHILUVERI RAKESH,Dharma Samaj Party,586,6,592,0.28
S29,Telangana,31,Huzurabad,CHINTHA ANILKUMAR,Pyramid Party of India,118,1,119,0.06
S29,Telangana,31,Huzurabad,THIRUPATHI BAVU,Bharatha Chaitanya Yuvajana Party,99,0,99,0.05
S29,Telangana,31,Huzurabad,DEVUNOORI SRINIVASU,Dalita Bahujana Party,150,0,150,0.07
S29,Telangana,31,Huzurabad,MOLUGU VENKATESH,New India Party,147,2,149,0.07
S29,Telangana,31,Huzurabad,MOUTAM SAMPATH,Alliance of Democratic Reforms Party,1153,0,1153,0.55
S29,Telangana,31,Huzurabad,RAMESHBABU SHANIGARAPU,Baliraja Party,305,0,305,0.15
S29,Telangana,31,Huzurabad,VEERASWAMY GOUD JAKKE,Marxist Communist Party of India (United),573,0,573,0.27
S29,Telangana,31,Huzurabad,ANIL GOUDA,Independent,504,0,504,0.24
S29,Telangana,31,Huzurabad,ABBU MAHIPAL REDDY,Independent,999,0,999,0.48
S29,Telangana,31,Huzurabad,EMMADI SATHISH,Independent,923,1,924,0.44
S29,Telangana,31,Huzurabad,CHALLA THIRUPATHI REDDY,Independent,762,0,762,0.36
S29,Telangana,31,Huzurabad,BARIGE GATTAIAH YADAV,Independent,1095,1,1096,0.52
S29,Telangana,31,Huzurabad,BISADI MUKUNDA RAO,Independent,682,0,682,0.33
S29,Telangana,31,Huzurabad,MADHAVARANI BARIGE,Independent,286,0,286,0.14
S29,Telangana,31,Huzurabad,RAPOLE RAM KUMAR BHARADWAJ,Independent,107,0,107,0.05
S29,Telangana,31,Huzurabad,SRIKANTH SILIVERU,Independent,151,0,151,0.07
S29,Telangana,31,Huzurabad,NOTA,None of the Above,1205,3,1208,0.58
