st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,75,Gurh,ANIRUDH REDDY JANAMPALLI,Indian National Congress,90145,720,90865,50.3
S12,Madhya Pradesh,75,Gurh,CHARLAKOLA LAXMA RREDDY,Bharat Rashtra Samithi,75515,179,75694,41.9
S12,Madhya Pradesh,75,Gurh,CHITARANJAN DAS. J,Bharatiya Janata Party,7219,93,7312,4.05
S12,Madhya Pradesh,75,Gurh,SHIVA KUMAR,Bahujan Samaj Party,1721,4,1725,0.95
S12,Madhya Pradesh,75,Gurh,ADLA BALAVARDHAN GOUD,All India Forward Bloc,179,1,180,0.1
S12,Madhya Pradesh,75,Gurh,ANEEL KUMAR,Jana Shankhaaraavam Party,70,0,70,0.04
S12,Madhya Pradesh,75,Gurh,ANAND UMMADI,Bahujan Mukti Party,136,1,137,0.08
S12,Madhya Pradesh,75,Gurh,KOSGI YADAIAH,Dharma Samaj Party,151,3,154,0.09
S12,Madhya Pradesh,75,Gurh,K NARSSINGARAW,Gana Suraksha Party,197,0,197,0.11
S12,Madhya Pradesh,75,Gurh,MAATA SHREE JAANAKAMMA,Rashtra Samanya Praja Party,107,0,107,0.06
S12,Madhya Pradesh,75,Gurh,VELJALA BASWAIAH,Revolutionary Communist Party of India (Rasik Bhatt),172,1,173,0.1
S12,Madhya Pradesh,75,Gurh,SRIKANTH PILLELA,Bharatha Chaitanya Yuvajana Party,145,0,145,0.08
S12,Madhya Pradesh,75,Gurh,L. MOHAN,Independent,276,0,276,0.15
S12,Madhya Pradesh,75,Gurh,A. RAVI KUMAR,Independent,975,0,975,0.54
S12,Madhya Pradesh,75,Gurh,M. SHANKAR,Independent,975,0,975,0.54
S12,Madhya Pradesh,75,Gurh,NOTA,None of the Above,1652,3,1655,0.92
