st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,89,Huzurnagar,UTTAM KUMAR REDDY NALAMADA,Indian National Congress,115320,1387,116707,54.21
S29,Telangana,89,Huzurnagar,RAPOLU. NAVEEN KUMAR,Bahujan Samaj Party,1459,22,1481,0.69
S29,Telangana,89,Huzurnagar,MALLU. LAXMI,Communist Party of India (Marxist),1893,21,1914,0.89
S29,Telangana,89,Huzurnagar,CHALLA SRILATHA,Bharatiya Janata Party,3660,55,3715,1.73
S29,Telangana,89,Huzurnagar,SAIDI REDDY SHANAMPUDI,Bharat Rashtra Samithi,71361,458,71819,33.36
S29,Telangana,89,Huzurnagar,AVIRENDLA JYOTHI,Dharma Samaj Party,370,0,370,0.17
S29,Telangana,89,Huzurnagar,SAIDIREDDY. TIMMAREDDI,Alliance of Democratic Reforms Party,2327,6,2333,1.08
S29,Telangana,89,Huzurnagar,JANAIAH NANDIPATI,Telangana Sakalajanula Party,491,0,491,0.23
S29,Telangana,89,Huzurnagar,PILLUTLA. RAGHU,All India Forward Bloc,8183,97,8280,3.85
S29,Telangana,89,Huzurnagar,PILLALAMARRI LAVANYA,Pyramid Party of India,99,2,101,0.05
S29,Telangana,89,Huzurnagar,VASKULA SAIDAMMA,Marxist Communist Party of India (United),124,0,124,0.06
S29,Telangana,89,Huzurnagar,ANJANAPALLI. RAVI,Independent,849,0,849,0.39
S29,Telangana,89,Huzurnagar,CHEEKURI LEELAVATHI,Independent,118,0,118,0.05
S29,Telangana,89,Huzurnagar,BANOTHU. NAGESWAR RAO,Independent,134,0,134,0.06
S29,Telangana,89,Huzurnagar,PINNANI SAMPATH KUMAR,Independent,164,0,164,0.08
S29,Telangana,89,Huzurnagar,POTHURAJU. VIJAY.,Independent,1060,0,1060,0.49
S29,Telangana,89,Huzurnagar,BANDARU NAGARAJU,Independent,1269,0,1269,0.59
S29,Telangana,89,Huzurnagar,BADE NARSAIAH,Independent,141,1,142,0.07
S29,Telangana,89,Huzurnagar,DR. MEDI. RAMANA,Independent,266,0,266,0.12
S29,Telangana,89,Huzurnagar,RAVI NAYAK. B,Independent,408,2,410,0.19
S29,Telangana,89,Huzurnagar,RAMBABU CHILAKA.,Independent,1777,0,1777,0.83
S29,Telangana,89,Huzurnagar,KARNATI. VENKATESWARA. REDDY,Independent,381,0,381,0.18
S29,Telangana,89,Huzurnagar,MACHA SANDEEP,Independent,146,0,146,0.07
S29,Telangana,89,Huzurnagar,DR. DESHAGANI. SAMBASHIVA GOUD,Independent,403,1,404,0.19
S29,Telangana,89,Huzurnagar,NOTA,None of the Above,834,9,843,0.39
