st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,6,Khanapur (ST),JOHNSON NAIK BHUKYA,Bharat Rashtra Samithi,53921,247,54168,31.09
S29,Telangana,6,Khanapur (ST),BANSILAL RATHOD,Bahujan Samaj Party,1688,18,1706,0.98
S29,Telangana,6,Khanapur (ST),RAMESH RATHOD,Bharatiya Janata Party,51518,880,52398,30.07
S29,Telangana,6,Khanapur (ST),VEDMA BHOJJU,Indian National Congress,58210,660,58870,33.79
S29,Telangana,6,Khanapur (ST),ASHA REDDY BONTHA,Gondvana Gantantra Party,1068,0,1068,0.61
S29,Telangana,6,Khanapur (ST),KUTHATI VIJAYA,Pyramid Party of India,172,0,172,0.1
S29,Telangana,6,Khanapur (ST),JADHAV PRABHAS,Dharma Samaj Party,265,2,267,0.15
S29,Telangana,6,Khanapur (ST),PENDOOR PRIYANKA,Communist Party of India (Marxist-Leninist) Red Star,363,1,364,0.21
S29,Telangana,6,Khanapur (ST),ATHRAM RAVINDAR,Independent,1245,0,1245,0.71
S29,Telangana,6,Khanapur (ST),NETHAVATH RAJENDER,Independent,1293,1,1294,0.74
S29,Telangana,6,Khanapur (ST),MOHAN,Independent,573,0,573,0.33
S29,Telangana,6,Khanapur (ST),NOTA,None of the Above,2096,18,2114,1.21
