st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,71,Mauganj,BUDIDA KARUNAKAR,Bahujan Samaj Party,517,4,521,0.42
S12,Madhya Pradesh,71,Mauganj,LASYA NANDITHA SAYANNA,Bharat Rashtra Samithi,58911,146,59057,47.43
S12,Madhya Pradesh,71,Mauganj,VENELA GADDAR,Indian National Congress,20664,161,20825,16.72
S12,Madhya Pradesh,71,Mauganj,SRIGANESH. N,Bharatiya Janata Party,41752,136,41888,33.64
S12,Madhya Pradesh,71,Mauganj,JAJULA BHASKAR,Shramajeevi Party,278,0,278,0.22
S12,Madhya Pradesh,71,Mauganj,PUSHPANJALI SURARAM,Indian Praja Congress,183,1,184,0.15
S12,Madhya Pradesh,71,Mauganj,PAIDI RAJU,India Praja Bandhu Party,67,0,67,0.05
S12,Madhya Pradesh,71,Mauganj,B. KIRAN KUMAR,Independent,111,0,111,0.09
S12,Madhya Pradesh,71,Mauganj,GATTU KUMAR KARTHIK,Independent,217,1,218,0.18
S12,Madhya Pradesh,71,Mauganj,EILLANDULA SATHISH,Independent,148,0,148,0.12
S12,Madhya Pradesh,71,Mauganj,NOTA,None of the Above,1216,4,1220,0.98
