st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,77,Makthal,CHITTEM RAM MOHAN REDDY,Bharat Rashtra Samithi,57292,100,57392,30.55
S29,Telangana,77,Makthal,JAGANNATH REDDY VARKATAM,Bahujan Samaj Party,2446,8,2454,1.31
S29,Telangana,77,Makthal,JALANDER REDDY MADI REDDY,Bharatiya Janata Party,45229,226,45455,24.2
S29,Telangana,77,Makthal,VAKITI SRIHARI,Indian National Congress,74286,631,74917,39.88
S29,Telangana,77,Makthal,GAVINOLLA VENKATRAMA REDDY,All India Forward Bloc,978,1,979,0.52
S29,Telangana,77,Makthal,MYATHARI DASHARATH KUMAR,Dharma Samaj Party,1148,6,1154,0.61
S29,Telangana,77,Makthal,ANIL,Independent,873,0,873,0.46
S29,Telangana,77,Makthal,PAATHINTI VISHNUVARDHAN REDDY,Independent,470,0,470,0.25
S29,Telangana,77,Makthal,M BALAKRISHNA NIRUDYOGI,Independent,508,1,509,0.27
S29,Telangana,77,Makthal,BHARATH KUMAR BUSHANOLLA,Independent,653,0,653,0.35
S29,Telangana,77,Makthal,K LAXMANNA,Independent,1082,0,1082,0.58
S29,Telangana,77,Makthal,NOTA,None of the Above,1895,1,1896,1.01
