st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,109,Mulug (ST),Ajmeera Prahalad,Bharatiya Janata Party,5262,126,5388,2.87
S29,Telangana,109,Mulug (ST),Danasari Anasuya Seethakka,Indian National Congress,100909,1358,102267,54.52
S29,Telangana,109,Mulug (ST),Nagajyothi Bade,Bharat Rashtra Samithi,68327,240,68567,36.55
S29,Telangana,109,Mulug (ST),Bhukya Jampanna,Bahujan Samaj Party,1336,11,1347,0.72
S29,Telangana,109,Mulug (ST),Chandru Nayak Nunavat,Marxist Communist Party of India (United),1500,4,1504,0.8
S29,Telangana,109,Mulug (ST),Malyala Manohar,Dharma Samaj Party,352,1,353,0.19
S29,Telangana,109,Mulug (ST),Vajja Jyothi Basu,Gondwana Dandkaranya Party,188,2,190,0.1
S29,Telangana,109,Mulug (ST),Kapula Sammaiah,Independent,300,0,300,0.16
S29,Telangana,109,Mulug (ST),Bangari Naresh,Independent,483,0,483,0.26
S29,Telangana,109,Mulug (ST),Maddila Venkateshwarlu,Independent,3708,1,3709,1.98
S29,Telangana,109,Mulug (ST),Sammakka Vajja,Independent,1534,4,1538,0.82
S29,Telangana,109,Mulug (ST),NOTA,None of the Above,1931,6,1937,1.03
