st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,101,Dornakal (ST),GUGULOTH PARVATHI NAIK,Bahujan Samaj Party,1883,9,1892,0.98
S29,Telangana,101,Dornakal (ST),JATOTH RAM CHANDER NAIK,Indian National Congress,114873,714,115587,60.01
S29,Telangana,101,Dornakal (ST),DHARAMSOTH REDYA NAIK,Bharat Rashtra Samithi,62169,287,62456,32.42
S29,Telangana,101,Dornakal (ST),BHUKYA SANGEETHA,Bharatiya Janata Party,1803,14,1817,0.94
S29,Telangana,101,Dornakal (ST),GUGULOTHU RAVINDAR,Bahujan Mukti Party,285,1,286,0.15
S29,Telangana,101,Dornakal (ST),TEJAVATH SOMANNA,Yuga Thulasi Party,519,1,520,0.27
S29,Telangana,101,Dornakal (ST),BADAVATH RAJESH,Republican Party of India,154,2,156,0.08
S29,Telangana,101,Dornakal (ST),BANOTHU LINGANNA,Blue India Party,214,0,214,0.11
S29,Telangana,101,Dornakal (ST),MAHENDAR BHUKYA,Bharatha Chaitanya Yuvajana Party,207,1,208,0.11
S29,Telangana,101,Dornakal (ST),RAVI KUMAR VANKUDOTHU,Telangana Jaghir Party,1468,3,1471,0.76
S29,Telangana,101,Dornakal (ST),GUGULOTH NARESH,Independent,256,5,261,0.14
S29,Telangana,101,Dornakal (ST),TAGORE RAVINDAR NAIK ISLAVATH,Independent,1344,2,1346,0.7
S29,Telangana,101,Dornakal (ST),BHUKYA GOPIKRISHNA,Independent,2243,1,2244,1.16
S29,Telangana,101,Dornakal (ST),RATNA AZMEERA,Independent,2773,0,2773,1.44
S29,Telangana,101,Dornakal (ST),NOTA,None of the Above,1388,4,1392,0.72
