st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,3,Bellampalle (SC),AMURAJULA SRIDEVI,Bharatiya Janata Party,3751,61,3812,2.69
S29,Telangana,3,Bellampalle (SC),GADDAM VINOD,Indian National Congress,81442,775,82217,57.96
S29,Telangana,3,Bellampalle (SC),DURGAM CHINNAIAH,Bharat Rashtra Samithi,45163,176,45339,31.96
S29,Telangana,3,Bellampalle (SC),NARSAIAH JADI,Bahujan Samaj Party,1169,14,1183,0.83
S29,Telangana,3,Bellampalle (SC),GOGARLA SHANKAR,Communist Party of India (Marxist-Leninist) Red Star,186,0,186,0.13
S29,Telangana,3,Bellampalle (SC),JANGAPELLY RAMASWAMY,Dharma Samaj Party,258,0,258,0.18
S29,Telangana,3,Bellampalle (SC),PADMA YEDLA,Bahujan Mukti Party,197,1,198,0.14
S29,Telangana,3,Bellampalle (SC),PERUGU RAVINDER,Socialist Party (India),339,1,340,0.24
S29,Telangana,3,Bellampalle (SC),RAMAGIRI SRIPATHI,Bharatha Chaitanya Yuvajana Party,387,0,387,0.27
S29,Telangana,3,Bellampalle (SC),SRINIVAS RAMTENKI,Republican Party of India,1286,3,1289,0.91
S29,Telangana,3,Bellampalle (SC),AMBALA MAHENDAR,Independent,606,0,606,0.43
S29,Telangana,3,Bellampalle (SC),DAGAM SRINIVAS,Independent,2357,0,2357,1.66
S29,Telangana,3,Bellampalle (SC),DURGE ESHWAR,Independent,1512,0,1512,1.07
S29,Telangana,3,Bellampalle (SC),NOTA,None of the Above,2168,11,2179,1.54
