st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,56,Jabera,PILOT ROHITH REDDY,Bharat Rashtra Samithi,77763,316,78079,44.56
S12,Madhya Pradesh,56,Jabera,BOINI CHANDRASHEKAR MUDIRAJ,Bahujan Samaj Party,2521,25,2546,1.45
S12,Madhya Pradesh,56,Jabera,B. MANOHAR REDDY,Indian National Congress,83684,978,84662,48.32
S12,Madhya Pradesh,56,Jabera,AVUTI SRISAILAM,Navarang Congress Party,634,3,637,0.36
S12,Madhya Pradesh,56,Jabera,GUDISE GOPAL,Praja Velugu Party,283,1,284,0.16
S12,Madhya Pradesh,56,Jabera,GOURI SRISHAILAM MUDIRAJ,Dharma Samaj Party,75,1,76,0.04
S12,Madhya Pradesh,56,Jabera,DHARMAPURAM RAMCHANDRAIAH,Bharatha Chaitanya Yuvajana Party,61,0,61,0.03
S12,Madhya Pradesh,56,Jabera,NENAVATH HARI NAIK,Bahujan Mukti Party,107,0,107,0.06
S12,Madhya Pradesh,56,Jabera,NEMURI SHANKER GOUD,Janasena Party,3971,116,4087,2.33
S12,Madhya Pradesh,56,Jabera,MANOHARA REDDY .D,Jana Shankhaaraavam Party,79,2,81,0.05
S12,Madhya Pradesh,56,Jabera,MAROJU SUNEEL,Bahujana Left Party,64,0,64,0.04
S12,Madhya Pradesh,56,Jabera,VITTAL RATHOD,Blue India Party,123,2,125,0.07
S12,Madhya Pradesh,56,Jabera,ARAVINDU,Independent,148,1,149,0.09
S12,Madhya Pradesh,56,Jabera,NOMULA ANIL,Independent,522,0,522,0.3
S12,Madhya Pradesh,56,Jabera,PEDDOLLA ANAND KUMAR,Independent,249,0,249,0.14
S12,Madhya Pradesh,56,Jabera,MAMBAPURAM VIJAYENDER,Independent,908,2,910,0.52
S12,Madhya Pradesh,56,Jabera,MOHAMMAD MUSTAFA RIZWAN,Independent,854,0,854,0.49
S12,Madhya Pradesh,56,Jabera,RATHOD ANAND NAYAK,Independent,260,2,262,0.15
S12,Madhya Pradesh,56,Jabera,P ROHIT REDDY,Independent,608,2,610,0.35
S12,Madhya Pradesh,56,Jabera,SRI CHILUKA GOPAL,Independent,190,1,191,0.11
S12,Madhya Pradesh,56,Jabera,B. SUMANTH,Independent,77,0,77,0.04
S12,Madhya Pradesh,56,Jabera,NOTA,None of the Above,570,22,592,0.34
