st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,106,Niwas,ERRABELLI PRADEEP KUMAR RAO,Bharatiya Janata Party,51682,423,52105,30.35
S12,Madhya Pradesh,106,Niwas,KONDA SUREKHA,Indian National Congress,66725,1032,67757,39.47
S12,Madhya Pradesh,106,Niwas,CHITHRAPU PUSHPITHALAYA,Bahujan Samaj Party,966,4,970,0.56
S12,Madhya Pradesh,106,Niwas,NARENDAR NANNAPUNENI,Bharat Rashtra Samithi,42535,248,42783,24.92
S12,Madhya Pradesh,106,Niwas,KAMALAKAR EJJAGIRI,Vidhyarthula Rajakiya Party,232,1,233,0.14
S12,Madhya Pradesh,106,Niwas,KEDALA PRASAD,Dharma Samaj Party,179,4,183,0.11
S12,Madhya Pradesh,106,Niwas,KOUTAM RAVINDAR,Alliance of Democratic Reforms Party,1214,3,1217,0.71
S12,Madhya Pradesh,106,Niwas,JAGDISHWAR SUNCHU,Marxist Communist Party of India (United),145,0,145,0.08
S12,Madhya Pradesh,106,Niwas,PANIKELA SRINIVAS,New India Party,68,0,68,0.04
S12,Madhya Pradesh,106,Niwas,VAVILALA RAJENDER,Bhartiya Swadeshi Congress,62,0,62,0.04
S12,Madhya Pradesh,106,Niwas,ANIL CHINTHALA,Independent,136,2,138,0.08
S12,Madhya Pradesh,106,Niwas,EDULAPURAM KARTHIK,Independent,122,0,122,0.07
S12,Madhya Pradesh,106,Niwas,KAMILIKAR RANJITH KUMAR,Independent,214,1,215,0.13
S12,Madhya Pradesh,106,Niwas,KUDIKALA RADHAKISHAN,Independent,258,1,259,0.15
S12,Madhya Pradesh,106,Niwas,Pabba Bhanu Laxman,Independent,296,0,296,0.17
S12,Madhya Pradesh,106,Niwas,PARAM JYOTHI JANNU,Indian Believers Party (IBP),513,0,513,0.3
S12,Madhya Pradesh,106,Niwas,PALLAKONDA MALLESHWARI,Independent,359,1,360,0.21
S12,Madhya Pradesh,106,Niwas,POLEPAKA CHANDRAKALA,Independent,343,0,343,0.2
S12,Madhya Pradesh,106,Niwas,PRAMEELA JANNU,Independent,105,0,105,0.06
S12,Madhya Pradesh,106,Niwas,BHAVANTULA RADHIKA,Independent,434,0,434,0.25
S12,Madhya Pradesh,106,Niwas,BOLLA RAMAKRISHNA,Independent,178,0,178,0.1
S12,Madhya Pradesh,106,Niwas,K.RAVI,Independent,101,1,102,0.06
S12,Madhya Pradesh,106,Niwas,RANGARAJU RAVINDER,Independent,205,0,205,0.12
S12,Madhya Pradesh,106,Niwas,Lingamurthy Thota,Independent,46,0,46,0.03
S12,Madhya Pradesh,106,Niwas,SRIKANTH PUSALA,Telangana Dravida Prajala Party,61,0,61,0.04
S12,Madhya Pradesh,106,Niwas,SREENIVAS VANNALA,Independent,65,1,66,0.04
S12,Madhya Pradesh,106,Niwas,SWETHA JOGU,Independent,276,0,276,0.16
S12,Madhya Pradesh,106,Niwas,SANDRA JOHNSON,Independent,204,0,204,0.12
S12,Madhya Pradesh,106,Niwas,SAADA PRADEEP,Independent,263,0,263,0.15
S12,Madhya Pradesh,106,Niwas,NOTA,None of the Above,1966,12,1978,1.15
