st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,94,Bahoriband,KUMBAM ANIL KUMAR REDDY,Indian National Congress,102072,670,102742,52.4
S12,Madhya Pradesh,94,Bahoriband,GUDUR NARAYANA REDDY,Bharatiya Janata Party,9124,76,9200,4.69
S12,Madhya Pradesh,94,Bahoriband,KONDAMADUGU NARSIMHA,Communist Party of India (Marxist),1310,5,1315,0.67
S12,Madhya Pradesh,94,Bahoriband,PAILLA SHEKAR REDDY,Bharat Rashtra Samithi,76311,230,76541,39.04
S12,Madhya Pradesh,94,Bahoriband,GADIPALLY PARAMESHWAR,All India Forward Bloc,355,1,356,0.18
S12,Madhya Pradesh,94,Bahoriband,THOTA SRINIVAS,Yuga Thulasi Party,279,2,281,0.14
S12,Madhya Pradesh,94,Bahoriband,PATTI NARESH,All India Hindustan Congress Party,73,1,74,0.04
S12,Madhya Pradesh,94,Bahoriband,NALLA NARENDAR,Dharma Samaj Party,541,4,545,0.28
S12,Madhya Pradesh,94,Bahoriband,NEAL NARSIMHA,Alliance of Democratic Reforms Party,512,3,515,0.26
S12,Madhya Pradesh,94,Bahoriband,PALLERLA MYSAIAH,Bhartiya Swadeshi Congress,63,3,66,0.03
S12,Madhya Pradesh,94,Bahoriband,PUSA SREENIVAS,Telangana Rashtra Punahnirmana Samithi,253,5,258,0.13
S12,Madhya Pradesh,94,Bahoriband,BEERAM SATHISH KUMAR,Dalita Bahujana Party,383,2,385,0.2
S12,Madhya Pradesh,94,Bahoriband,MUKESH RENUKUNTLA,Praja Ektha Party,553,7,560,0.29
S12,Madhya Pradesh,94,Bahoriband,ATHAHAR MOHAMMAD,Independent,114,0,114,0.06
S12,Madhya Pradesh,94,Bahoriband,AVUSHETTI PANDU,Independent,133,0,133,0.07
S12,Madhya Pradesh,94,Bahoriband,GUNDALA LAKSHMI NARAYAN GOUD,Independent,853,0,853,0.44
S12,Madhya Pradesh,94,Bahoriband,GUNDU SANJEEVULU,Independent,742,2,744,0.38
S12,Madhya Pradesh,94,Bahoriband,GORLA ANJANEYULU,Independent,139,2,141,0.07
S12,Madhya Pradesh,94,Bahoriband,RAVI SANDEEP REDDY,Independent,371,1,372,0.19
S12,Madhya Pradesh,94,Bahoriband,NOTA,None of the Above,879,3,882,0.45
