st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,83,Beohari,Thalloju Achari,Bharatiya Janata Party,69969,479,70448,34.75
S12,Madhya Pradesh,83,Beohari,Narayan Reddy Kasireddy,Indian National Congress,75058,800,75858,37.41
S12,Madhya Pradesh,83,Beohari,Komma Srinivasulu,Bahujan Samaj Party,2646,21,2667,1.32
S12,Madhya Pradesh,83,Beohari,Gurka Jaipal Yadav,Bharat Rashtra Samithi,42638,209,42847,21.13
S12,Madhya Pradesh,83,Beohari,Visanakarra Amarnath,India Praja Bandhu Party,292,1,293,0.14
S12,Madhya Pradesh,83,Beohari,Adula Srinu,Alliance of Democratic Reforms Party,1938,3,1941,0.96
S12,Madhya Pradesh,83,Beohari,A.Chandra Swamy,Bahujan Mukti Party,215,0,215,0.11
S12,Madhya Pradesh,83,Beohari,Ramchander,Telangana Communist Party of India,150,1,151,0.07
S12,Madhya Pradesh,83,Beohari,N. Thirupathamma,Bahujana Left Party,146,0,146,0.07
S12,Madhya Pradesh,83,Beohari,Paladi Kiran Kumar,Socialist Unity Centre Of India (COMMUNIST),713,1,714,0.35
S12,Madhya Pradesh,83,Beohari,Shekhar Potharapally,Aazad Samaj Party (Kanshi Ram),346,0,346,0.17
S12,Madhya Pradesh,83,Beohari,Pandurangaiah M,Bahujan Republican Socialist Party,685,0,685,0.34
S12,Madhya Pradesh,83,Beohari,Badepally Raju Goud,Bharatha Chaitanya Yuvajana Party,333,1,334,0.16
S12,Madhya Pradesh,83,Beohari,Bhurya Vadthyavath,Gana Suraksha Party,365,0,365,0.18
S12,Madhya Pradesh,83,Beohari,Mamillapally Padma,Jai Maha Bharath Party,532,0,532,0.26
S12,Madhya Pradesh,83,Beohari,Vaggu Vinay,Vidhyarthula Rajakiya Party,1110,1,1111,0.55
S12,Madhya Pradesh,83,Beohari,Ramesh Vankeshwaram,Dharma Samaj Party,900,7,907,0.45
S12,Madhya Pradesh,83,Beohari,Syed Ahmed Ali,Yuga Thulasi Party,922,0,922,0.45
S12,Madhya Pradesh,83,Beohari,Anjaneyulu Thagulla,Independent,257,0,257,0.13
S12,Madhya Pradesh,83,Beohari,A. Kumar,Independent,420,0,420,0.21
S12,Madhya Pradesh,83,Beohari,Mudavath Ravi,Independent,214,0,214,0.11
S12,Madhya Pradesh,83,Beohari,V. Rekya,Independent,104,0,104,0.05
S12,Madhya Pradesh,83,Beohari,T.Subash,Independent,208,1,209,0.1
S12,Madhya Pradesh,83,Beohari,Mangalapally Hanmadas,Independent,405,0,405,0.2
S12,Madhya Pradesh,83,Beohari,NOTA,None of the Above,660,1,661,0.33
