st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,17,Nizamabad (Urban),GANESH BIGALA,Bharat Rashtra Samithi,44598,231,44829,24.32
S29,Telangana,17,Nizamabad (Urban),DHANPAL SURYANARAYANA,Bharatiya Janata Party,73724,1516,75240,40.82
S29,Telangana,17,Nizamabad (Urban),MOHAMMED ALI SHABBIR,Indian National Congress,59104,749,59853,32.47
S29,Telangana,17,Nizamabad (Urban),SHAIK IMRAN,Bahujan Samaj Party,473,10,483,0.26
S29,Telangana,17,Nizamabad (Urban),ALI MANSOOR,Anna YSR Congress Party,83,0,83,0.05
S29,Telangana,17,Nizamabad (Urban),OM SHANKAR GANDLA,Dharma Samaj Party,90,5,95,0.05
S29,Telangana,17,Nizamabad (Urban),GANGALE SANJEEV,Republican Party of India,138,0,138,0.07
S29,Telangana,17,Nizamabad (Urban),DANDI LATHA,Bahujana Left Party,106,0,106,0.06
S29,Telangana,17,Nizamabad (Urban),DATTURAM KHATAL,Rashtriya Samaj Paksha,36,0,36,0.02
S29,Telangana,17,Nizamabad (Urban),MOHAMMED ZAHEER UDDIN,Majlis Bachao Tahreek,79,0,79,0.04
S29,Telangana,17,Nizamabad (Urban),MOGILI RAJKUMAR,India Praja Bandhu Party,111,0,111,0.06
S29,Telangana,17,Nizamabad (Urban),YAMAGANTI KANNAIAH GOUD,Alliance of Democratic Reforms Party,475,0,475,0.26
S29,Telangana,17,Nizamabad (Urban),YAMAGANTI NARENDHAR GOUD,Yuga Thulasi Party,105,0,105,0.06
S29,Telangana,17,Nizamabad (Urban),LAKKA ASHOK,Uttara Raashtra Telangana Party,303,0,303,0.16
S29,Telangana,17,Nizamabad (Urban),MD AZEEM QURESHI,Independent,305,0,305,0.17
S29,Telangana,17,Nizamabad (Urban),NALLURI RAJESH,Independent,511,1,512,0.28
S29,Telangana,17,Nizamabad (Urban),PADAKANTI RAMU,Independent,390,1,391,0.21
S29,Telangana,17,Nizamabad (Urban),FAZAL KAREEM,Independent,268,0,268,0.15
S29,Telangana,17,Nizamabad (Urban),BADAVATH LALITHA,Independent,205,0,205,0.11
S29,Telangana,17,Nizamabad (Urban),RAGI ANIL,Independent,114,0,114,0.06
S29,Telangana,17,Nizamabad (Urban),RAPELLY SRINIVAS,Independent,62,1,63,0.03
S29,Telangana,17,Nizamabad (Urban),NOTA,None of the Above,531,7,538,0.29
