st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,115,Seoni,BHUKYA VEERABHADRAM,Communist Party of India (Marxist),4401,38,4439,2.62
S12,Madhya Pradesh,115,Seoni,MADANLAL BANOTH,Bharat Rashtra Samithi,60456,412,60868,35.93
S12,Madhya Pradesh,115,Seoni,RAMDAS MALOTH,Indian National Congress,92397,1516,93913,55.44
S12,Madhya Pradesh,115,Seoni,RAMBABU BHANOTHU,Bahujan Samaj Party,1690,29,1719,1.01
S12,Madhya Pradesh,115,Seoni,GUGULOTH BHAVSINGH,Vidhyarthula Rajakiya Party,118,0,118,0.07
S12,Madhya Pradesh,115,Seoni,NOONAVATH VEERU,Communist Party of India (Marxist-Leninist) (Liberation),98,1,99,0.06
S12,Madhya Pradesh,115,Seoni,BANOTH DURGA PRASAD,Indian Praja Congress,152,0,152,0.09
S12,Madhya Pradesh,115,Seoni,MALOTHU SYAMLAL NAYAK,Alliance of Democratic Reforms Party,1891,4,1895,1.12
S12,Madhya Pradesh,115,Seoni,VENKATESWARLU DANASARI,Gondwana Dandkaranya Party,347,8,355,0.21
S12,Madhya Pradesh,115,Seoni,SAMPATH NAIK,Janasena Party,2679,33,2712,1.6
S12,Madhya Pradesh,115,Seoni,GUGULOTH THAVURYA,Independent,1140,5,1145,0.68
S12,Madhya Pradesh,115,Seoni,RAMULU VARSA,Independent,754,8,762,0.45
S12,Madhya Pradesh,115,Seoni,NOTA,None of the Above,1223,7,1230,0.73
