st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,93,Mudwara,KOOSUKUNTLA PRABHAKAR REDDY,Bharat Rashtra Samithi,78643,391,79034,33.83
S12,Madhya Pradesh,93,Mudwara,KOMATIREDDY RAJ GOPAL REDDY,Indian National Congress,118781,843,119624,51.21
S12,Madhya Pradesh,93,Mudwara,CHELAMALLA KRISHNA REDDY,Bharatiya Janata Party,22158,161,22319,9.55
S12,Madhya Pradesh,93,Mudwara,DONURI NARSI REDDY,Communist Party of India (Marxist),2329,22,2351,1.01
S12,Madhya Pradesh,93,Mudwara,ALE VENKATESHAM,Bhartiya Swadeshi Congress,62,0,62,0.03
S12,Madhya Pradesh,93,Mudwara,AVVARU VENU KUMAR,Bahujana Left Party,219,3,222,0.1
S12,Madhya Pradesh,93,Mudwara,ERPULA GALAIAH,Dharma Samaj Party,1697,11,1708,0.73
S12,Madhya Pradesh,93,Mudwara,KATTA PRABHAKAR REDDY,Alliance of Democratic Reforms Party,364,4,368,0.16
S12,Madhya Pradesh,93,Mudwara,K.V. GOUD,Social Justice Party of India,127,0,127,0.05
S12,Madhya Pradesh,93,Mudwara,KOLISHETTY SHIVA KUMAR,Yuga Thulasi Party,149,1,150,0.06
S12,Madhya Pradesh,93,Mudwara,KAMBAMPATI SATYANARAYANA PRAJAPATHI,National Nava Kranthi Party,161,3,164,0.07
S12,Madhya Pradesh,93,Mudwara,JINKALA KRISHNA MUDIRAJ,Telangana Rajya Samithi,115,2,117,0.05
S12,Madhya Pradesh,93,Mudwara,NARASIMHA GIRI,Bahujan Republican Socialist Party,128,0,128,0.05
S12,Madhya Pradesh,93,Mudwara,NOONE SURESH,Vidhyarthula Rajakiya Party,271,0,271,0.12
S12,Madhya Pradesh,93,Mudwara,BOLLEPALLY NARESH,Navarang Congress Party,703,1,704,0.3
S12,Madhya Pradesh,93,Mudwara,ACHANA. SRINIVASULU,Bharatha Chaitanya Yuvajana Party,1084,1,1085,0.46
S12,Madhya Pradesh,93,Mudwara,ARRURI VENKATESHWARLU,Independent,915,0,915,0.39
S12,Madhya Pradesh,93,Mudwara,ANGOTHU SIKINDAR NAIK,Independent,344,0,344,0.15
S12,Madhya Pradesh,93,Mudwara,UDHARI MALLESH,Independent,217,0,217,0.09
S12,Madhya Pradesh,93,Mudwara,KARAMTOTH CHANDAR,Independent,116,0,116,0.05
S12,Madhya Pradesh,93,Mudwara,KINNERA YADAIAH,Independent,91,0,91,0.04
S12,Madhya Pradesh,93,Mudwara,KOTHA VENKATAIAH,Independent,47,0,47,0.02
S12,Madhya Pradesh,93,Mudwara,KORE YADAIAH,Independent,31,0,31,0.01
S12,Madhya Pradesh,93,Mudwara,GALENKA VIJAY KUMAR,Independent,187,0,187,0.08
S12,Madhya Pradesh,93,Mudwara,CHERUKU SHIVA KUMAR,Independent,63,0,63,0.03
S12,Madhya Pradesh,93,Mudwara,DEPAVATH PARSHURAM NAYAK,Independent,51,0,51,0.02
S12,Madhya Pradesh,93,Mudwara,NARENDRA VEMULA,Independent,49,0,49,0.02
S12,Madhya Pradesh,93,Mudwara,NARRI SWAMY,Independent,47,0,47,0.02
S12,Madhya Pradesh,93,Mudwara,PALLETI VINOD KUMAR,Independent,220,0,220,0.09
S12,Madhya Pradesh,93,Mudwara,BUSHIPAKA VENKATAIAH,Independent,151,0,151,0.06
S12,Madhya Pradesh,93,Mudwara,BVR,Independent,344,1,345,0.15
S12,Madhya Pradesh,93,Mudwara,MADHAGONY VENKATESHWARLU GOUD,Independent,345,0,345,0.15
S12,Madhya Pradesh,93,Mudwara,MEGAVATH CHANDU,Independent,392,0,392,0.17
S12,Madhya Pradesh,93,Mudwara,KUMAR MODDU,Independent,310,1,311,0.13
S12,Madhya Pradesh,93,Mudwara,YERRA PARAMESH,Independent,89,0,89,0.04
S12,Madhya Pradesh,93,Mudwara,VANGALA. VENKAT REDDY,Independent,57,0,57,0.02
S12,Madhya Pradesh,93,Mudwara,SATYANARAYANA. RAPOLU,Independent,17,0,17,0.01
S12,Madhya Pradesh,93,Mudwara,SEENAIAH ANTHATI,Independent,40,0,40,0.02
S12,Madhya Pradesh,93,Mudwara,ANTHATI HARI PRASAD GOUD,Independent,200,0,200,0.09
S12,Madhya Pradesh,93,Mudwara,NOTA,None of the Above,844,5,849,0.36
