st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,78,Sihawal,ANUGNA REDDY BUJALA,Bharatiya Janata Party,9034,151,9185,4.31
S12,Madhya Pradesh,78,Sihawal,SINGIREDDY NIRANJAN REDDY,Bharat Rashtra Samithi,81269,526,81795,38.37
S12,Madhya Pradesh,78,Sihawal,MEGHA REDDY TUDI,Indian National Congress,105469,1646,107115,50.25
S12,Madhya Pradesh,78,Sihawal,MANDLA MAIBOOS,Bahujan Samaj Party,3935,47,3982,1.87
S12,Madhya Pradesh,78,Sihawal,KAMMARI SURYAPRAKASH,Praja Ektha Party,224,5,229,0.11
S12,Madhya Pradesh,78,Sihawal,ARJUN YADAV KUNDHELLA,Alliance of Democratic Reforms Party,2390,3,2393,1.12
S12,Madhya Pradesh,78,Sihawal,BANKALA YELLAIAH,Dharma Samaj Party,1257,14,1271,0.6
S12,Madhya Pradesh,78,Sihawal,GANGAVARAM RAMAKRISHNA REDDY,Independent,366,5,371,0.17
S12,Madhya Pradesh,78,Sihawal,GONDI VENKATA RAMANA,Independent,220,4,224,0.11
S12,Madhya Pradesh,78,Sihawal,T. DAYANAND,Independent,198,3,201,0.09
S12,Madhya Pradesh,78,Sihawal,NEELAM RUKMANGADHAR,Independent,294,7,301,0.14
S12,Madhya Pradesh,78,Sihawal,MUNIPALLY RAJINIKANTH,Independent,2143,3,2146,1.01
S12,Madhya Pradesh,78,Sihawal,KATRAVATH RAMULU,Independent,2012,1,2013,0.94
S12,Madhya Pradesh,78,Sihawal,NOTA,None of the Above,1928,10,1938,0.91
