st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,83,Karauli,DARSHAN SINGH,Bharatiya Janata Party,88693,973,89666,46.01
S20,Rajasthan,83,Karauli,RAVINDRA,Bahujan Samaj Party,13121,61,13182,6.76
S20,Rajasthan,83,Karauli,LAKHAN SINGH,Indian National Congress,86473,1010,87483,44.89
S20,Rajasthan,83,Karauli,HEENA,Aam Aadmi Party,686,5,691,0.35
S20,Rajasthan,83,Karauli,PAPPU,Aazad Samaj Party (Kanshi Ram),594,1,595,0.31
S20,Rajasthan,83,Karauli,RAMESH,Bahujan Mukti Party,149,2,151,0.08
S20,Rajasthan,83,Karauli,DHAN SINGH,Independent,180,4,184,0.09
S20,Rajasthan,83,Karauli,NANDLAL MALI,Independent,314,1,315,0.16
S20,Rajasthan,83,Karauli,BHOOPSINGH,Independent,376,1,377,0.19
S20,Rajasthan,83,Karauli,MADANLAL,Independent,719,5,724,0.37
S20,Rajasthan,83,Karauli,MUKESH,Independent,391,0,391,0.2
S20,Rajasthan,83,Karauli,NOTA,None of the Above,1124,11,1135,0.58
