st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,1,Sheopur,GURVINDER KOUR,Aam Aadmi Party,1912,13,1925,0.97
S12,Madhya Pradesh,1,Sheopur,GURVEER SINGH,Bharatiya Janata Party,73605,828,74433,37.58
S12,Madhya Pradesh,1,Sheopur,JAGDISH CHANDER,Indian National Congress,57043,956,57999,29.28
S12,Madhya Pradesh,1,Sheopur,RAJENDRA KUMAR,Bahujan Samaj Party,817,7,824,0.42
S12,Madhya Pradesh,1,Sheopur,RAI SAHAB,Republican Party of India (Athawale),646,2,648,0.33
S12,Madhya Pradesh,1,Sheopur,OM BISHNOI,Independent,58370,603,58973,29.77
S12,Madhya Pradesh,1,Sheopur,JAGDISH,Independent,432,6,438,0.22
S12,Madhya Pradesh,1,Sheopur,DIVAKAR WALIA,Independent,807,4,811,0.41
S12,Madhya Pradesh,1,Sheopur,NARESH GARG,Independent,405,4,409,0.21
S12,Madhya Pradesh,1,Sheopur,HARBANS SINGH,Independent,459,4,463,0.23
S12,Madhya Pradesh,1,Sheopur,NOTA,None of the Above,1146,16,1162,0.59
