st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,20,Taranagar,CHHOTU RAM,Bahujan Samaj Party,1122,4,1126,0.52
S20,Rajasthan,20,Taranagar,NARENDRA BUDANIA,Indian National Congress,106624,1612,108236,49.52
S20,Rajasthan,20,Taranagar,CO. NIRMAL KUMAR,Communist Party of India (Marxist),6761,54,6815,3.12
S20,Rajasthan,20,Taranagar,MUKESH LAATA,Rashtriya Loktantrik Party,682,4,686,0.31
S20,Rajasthan,20,Taranagar,RAJENDRA RATHORE,Bharatiya Janata Party,96857,1034,97891,44.78
S20,Rajasthan,20,Taranagar,VINAY KUMAR,Jannayak Janta Party,965,1,966,0.44
S20,Rajasthan,20,Taranagar,NIRANJAN SINGH RATHORE,Independent,183,5,188,0.09
S20,Rajasthan,20,Taranagar,MANJU,Independent,1022,8,1030,0.47
S20,Rajasthan,20,Taranagar,SANDEEP SAHARAN ZAILDAR,Independent,786,0,786,0.36
S20,Rajasthan,20,Taranagar,NOTA,None of the Above,855,12,867,0.4
