st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,59,Tijara,IMRAN KHAN,Indian National Congress,103790,246,104036,46.28
S20,Rajasthan,59,Tijara,MAHANT BALAK NATH,Bharatiya Janata Party,109554,655,110209,49.03
S20,Rajasthan,59,Tijara,HEMKARAN,Bahujan Samaj Party,566,1,567,0.25
S20,Rajasthan,59,Tijara,UDAMI RAM,Aazad Samaj Party (Kanshi Ram),8021,33,8054,3.58
S20,Rajasthan,59,Tijara,NIRMAL SINGH,Aam Aadmi Parivartan Party,170,2,172,0.08
S20,Rajasthan,59,Tijara,DEVENDER,Independent,70,0,70,0.03
S20,Rajasthan,59,Tijara,PRITAM SINGH,Independent,41,0,41,0.02
S20,Rajasthan,59,Tijara,MANISH KUMAR,Independent,138,0,138,0.06
S20,Rajasthan,59,Tijara,RAJU DAYMA,Independent,67,3,70,0.03
S20,Rajasthan,59,Tijara,RASHID KHAN,Independent,115,1,116,0.05
S20,Rajasthan,59,Tijara,STAYENDRA KUMAR,Independent,123,0,123,0.05
S20,Rajasthan,59,Tijara,SULTAN SINGH PALIWAL,Independent,421,0,421,0.19
S20,Rajasthan,59,Tijara,NOTA,None of the Above,777,1,778,0.35
