st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,163,Garhi,KAILASH CHANDRA MEENA,Bharatiya Janata Party,86279,1113,87392,38.58
S20,Rajasthan,163,Garhi,SHANKARLAL CHARPOTA,Indian National Congress,71412,873,72285,31.91
S20,Rajasthan,163,Garhi,SURYALAL KHANT,Bahujan Samaj Party,1870,5,1875,0.83
S20,Rajasthan,163,Garhi,MANI LAL GARASIYA,Bharat Adivasi Party,43129,396,43525,19.21
S20,Rajasthan,163,Garhi,VIJAY PAL S/O PUNIYA KATARA,Bhartiya Tribal Party,1603,6,1609,0.71
S20,Rajasthan,163,Garhi,VINOD KUMAR ADIVASI,Bahujan Mukti Party,1059,13,1072,0.47
S20,Rajasthan,163,Garhi,KUGALAL AHADA (HADA),Independent,853,3,856,0.38
S20,Rajasthan,163,Garhi,NIPESH DAMOR,Independent,1136,4,1140,0.5
S20,Rajasthan,163,Garhi,PANKAJ CHARPOTA,Independent,3933,13,3946,1.74
S20,Rajasthan,163,Garhi,PREMILA KHARADI,Independent,1898,11,1909,0.84
S20,Rajasthan,163,Garhi,LAXMAN LAL,Independent,2282,13,2295,1.01
S20,Rajasthan,163,Garhi,SHALENDRA ROAT,Independent,3402,18,3420,1.51
S20,Rajasthan,163,Garhi,NOTA,None of the Above,5167,25,5192,2.29
