st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,49,Chandla,R.R. TIWARI,Indian National Congress,94582,433,95015,48.68
S12,Madhya Pradesh,49,Chandla,PAPPU QURESHI,Aam Aadmi Party,569,4,573,0.29
S12,Madhya Pradesh,49,Chandla,BALMUKUNDACHARY,Bharatiya Janata Party,95352,637,95989,49.18
S12,Madhya Pradesh,49,Chandla,ANOOP,Aam Aadmi Parivartan Party,406,3,409,0.21
S12,Madhya Pradesh,49,Chandla,JAMEEL AHMED KHAN,All India Majlis-E-Ittehadul Muslimeen,586,2,588,0.3
S12,Madhya Pradesh,49,Chandla,FIROZUDDIN,Welfare Party Of India,190,0,190,0.1
S12,Madhya Pradesh,49,Chandla,SUNITA DEVI CHOUDHARY,Lok Janshakti Party(Ram Vilas),137,3,140,0.07
S12,Madhya Pradesh,49,Chandla,SUNIL SAINI,Rashtriya Janata Sena,141,1,142,0.07
S12,Madhya Pradesh,49,Chandla,SURENDRA SINGH,Republican Party of India (Athawale),412,5,417,0.21
S12,Madhya Pradesh,49,Chandla,YAQUB KHAN,Independent,245,2,247,0.13
S12,Madhya Pradesh,49,Chandla,NOTA,None of the Above,1458,5,1463,0.75
