st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,47,Khargapur,P. S. TOMAR,Aam Aadmi Party,1408,4,1412,0.62
S12,Madhya Pradesh,47,Khargapur,PRASHANT SHARMA,Indian National Congress,107409,1505,108914,48.04
S12,Madhya Pradesh,47,Khargapur,MUKESH KUMAR SHARMA,Bahujan Samaj Party,876,3,879,0.39
S12,Madhya Pradesh,47,Khargapur,VINOD JAT,Rashtriya Loktantrik Party,4278,48,4326,1.91
S12,Madhya Pradesh,47,Khargapur,SATISH POONIA,Bharatiya Janata Party,98968,854,99822,44.03
S12,Madhya Pradesh,47,Khargapur,AYYUB KURESHI,Aam Aadmi Parivartan Party,689,0,689,0.3
S12,Madhya Pradesh,47,Khargapur,OM PRAKASH SAINI,Independent,2191,11,2202,0.97
S12,Madhya Pradesh,47,Khargapur,KALU RAM BHAWARIYA,Independent,791,4,795,0.35
S12,Madhya Pradesh,47,Khargapur,KISHAN LAL JANGID,Independent,325,1,326,0.14
S12,Madhya Pradesh,47,Khargapur,PRAKASH KUMAR SHARMA,Independent,232,2,234,0.1
S12,Madhya Pradesh,47,Khargapur,MURARI LAL MEENA,Independent,307,2,309,0.14
S12,Madhya Pradesh,47,Khargapur,MOHD SHAFIQUE,Independent,772,0,772,0.34
S12,Madhya Pradesh,47,Khargapur,RAVINDER KUMAR YADAV,Independent,1337,6,1343,0.59
S12,Madhya Pradesh,47,Khargapur,RAJ KUMAR SHARMA,Independent,2571,14,2585,1.14
S12,Madhya Pradesh,47,Khargapur,HEM CHAND SAINI,Independent,1009,1,1010,0.45
S12,Madhya Pradesh,47,Khargapur,NOTA,None of the Above,1097,9,1106,0.49
