st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,56,Jabera,RITU SANWARIYA,Aam Aadmi Party,2167,27,2194,0.85
S12,Madhya Pradesh,56,Jabera,KAILASH CHAND VERMA,Bharatiya Janata Party,143908,1262,145170,56.54
S12,Madhya Pradesh,56,Jabera,GANGA DEVI,Indian National Congress,98521,1399,99920,38.92
S12,Madhya Pradesh,56,Jabera,TARACHAND RAIGAR,Rashtriya Loktantrik Party,3709,23,3732,1.45
S12,Madhya Pradesh,56,Jabera,DR. BHAWANI SHANKER PIPLIWAL,Bahujan Samaj Party,468,2,470,0.18
S12,Madhya Pradesh,56,Jabera,AMIT KUMAR,Rashtriya Janata Sena,158,0,158,0.06
S12,Madhya Pradesh,56,Jabera,MEGHLAL KOLI,Lok Janshakti Party(Ram Vilas),149,2,151,0.06
S12,Madhya Pradesh,56,Jabera,RAVI VEDWAL,Peoples Party of India (Democratic),170,2,172,0.07
S12,Madhya Pradesh,56,Jabera,HARISH DABI,Jannayak Janta Party,179,1,180,0.07
S12,Madhya Pradesh,56,Jabera,MADHULATA DEVI,Independent,319,6,325,0.13
S12,Madhya Pradesh,56,Jabera,RAMESH KUMAR,Independent,923,2,925,0.36
S12,Madhya Pradesh,56,Jabera,SOHAN LAL BAIRWA,Independent,942,2,944,0.37
S12,Madhya Pradesh,56,Jabera,NOTA,None of the Above,2378,29,2407,0.94
