st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,85,Bandikui,GAJRAJ KHATANA,Indian National Congress,78560,1127,79687,44.38
S20,Rajasthan,85,Bandikui,PANKAJ MUHI,Rashtriya Loktantrik Party,1534,13,1547,0.86
S20,Rajasthan,85,Bandikui,BHAWANI SINGH MALL,Bahujan Samaj Party,3288,20,3308,1.84
S20,Rajasthan,85,Bandikui,BHAGCHAND TANKDA,Bharatiya Janata Party,91310,757,92067,51.27
S20,Rajasthan,85,Bandikui,AKASH GUPTA,Independent,618,2,620,0.35
S20,Rajasthan,85,Bandikui,KAVITA SHARMA,Independent,234,1,235,0.13
S20,Rajasthan,85,Bandikui,JAMALUDDIN,Independent,265,1,266,0.15
S20,Rajasthan,85,Bandikui,BHORILAL,Independent,387,0,387,0.22
S20,Rajasthan,85,Bandikui,RAJESH KUMAR MEENA,Independent,191,1,192,0.11
S20,Rajasthan,85,Bandikui,HAMIR SINGH ( GURUJI ),Independent,276,1,277,0.15
S20,Rajasthan,85,Bandikui,NOTA,None of the Above,975,5,980,0.55
