st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,28,Bamori,Narendra Kumar,Bharatiya Janata Party,78899,1131,80030,43.21
S12,Madhya Pradesh,28,Bamori,Mohammad Sadique,Bahujan Samaj Party,2092,22,2114,1.14
S12,Madhya Pradesh,28,Bamori,Kumari Rita Chaudhary,Indian National Congress,96408,2339,98747,53.31
S12,Madhya Pradesh,28,Bamori,Advocate Rohit Prajapati,Abhinav Rajasthan Party,554,1,555,0.3
S12,Madhya Pradesh,28,Bamori,Akhtar Hussain,Independent,143,3,146,0.08
S12,Madhya Pradesh,28,Bamori,Daleep Singh,Independent,120,2,122,0.07
S12,Madhya Pradesh,28,Bamori,Narendra Singh,Independent,290,3,293,0.16
S12,Madhya Pradesh,28,Bamori,Dr. Ram Krishan Suman,Independent,763,17,780,0.42
S12,Madhya Pradesh,28,Bamori,Vinod Pujari,Independent,183,4,187,0.1
S12,Madhya Pradesh,28,Bamori,Satish Kumar Arya,Independent,456,12,468,0.25
S12,Madhya Pradesh,28,Bamori,Satyanarayan,Independent,434,0,434,0.23
S12,Madhya Pradesh,28,Bamori,Sunil Kumar,Independent,228,1,229,0.12
S12,Madhya Pradesh,28,Bamori,NOTA,None of the Above,1118,9,1127,0.61
