st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,194,Kishanganj,NIRMALA,Indian National Congress,78816,760,79576,41.74
S20,Rajasthan,194,Kishanganj,RAMDAYAL MEENA,Bahujan Samaj Party,1487,1,1488,0.78
S20,Rajasthan,194,Kishanganj,LALIT MEENA,Bharatiya Janata Party,101018,839,101857,53.43
S20,Rajasthan,194,Kishanganj,KANYA BAI,Independent,1125,0,1125,0.59
S20,Rajasthan,194,Kishanganj,KALLI BAI,Independent,297,0,297,0.16
S20,Rajasthan,194,Kishanganj,PRAKASH,Independent,331,0,331,0.17
S20,Rajasthan,194,Kishanganj,BHANWAR LAL,Independent,368,2,370,0.19
S20,Rajasthan,194,Kishanganj,MOHANLAL,Independent,357,0,357,0.19
S20,Rajasthan,194,Kishanganj,RADHAKISHAN,Independent,1063,2,1065,0.56
S20,Rajasthan,194,Kishanganj,RAM PRASAD,Independent,954,15,969,0.51
S20,Rajasthan,194,Kishanganj,SAVITRI,Independent,878,1,879,0.46
S20,Rajasthan,194,Kishanganj,NOTA,None of the Above,2312,10,2322,1.22
