st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,141,Ahore,CHHAGAN SINGH RAJPUROHIT,Bharatiya Janata Party,82544,715,83259,49.63
S20,Rajasthan,141,Ahore,MASARA RAM,Bahujan Samaj Party,1361,9,1370,0.82
S20,Rajasthan,141,Ahore,SAROJ CHOUDHARY,Indian National Congress,71251,793,72044,42.94
S20,Rajasthan,141,Ahore,ASHOK KUMAR,Abhinav Rajasthan Party,1043,2,1045,0.62
S20,Rajasthan,141,Ahore,GOPAL PARMAR,Aazad Samaj Party (Kanshi Ram),843,6,849,0.51
S20,Rajasthan,141,Ahore,CHHAGNA RAM,Gana Suraksha Party,187,1,188,0.11
S20,Rajasthan,141,Ahore,KARAN RAIKA,Independent,1245,5,1250,0.75
S20,Rajasthan,141,Ahore,KARAN SINGH THANWLA,Independent,929,17,946,0.56
S20,Rajasthan,141,Ahore,CHANDAN SINGH,Independent,204,8,212,0.13
S20,Rajasthan,141,Ahore,BHUDAR MAL,Independent,264,0,264,0.16
S20,Rajasthan,141,Ahore,BHERA RAM,Independent,258,5,263,0.16
S20,Rajasthan,141,Ahore,RAM DEV DEWASI,Independent,519,2,521,0.31
S20,Rajasthan,141,Ahore,SURAJ RATHORE,Independent,1469,3,1472,0.88
S20,Rajasthan,141,Ahore,HANUMAN SINGH,Independent,1082,5,1087,0.65
S20,Rajasthan,141,Ahore,NOTA,None of the Above,2992,7,2999,1.79
