st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,38,Deori,Geeta Saini,Bahujan Samaj Party,1284,16,1300,0.66
S12,Madhya Pradesh,38,Deori,Prem Singh Bajor,Bharatiya Janata Party,71723,1065,72788,36.82
S12,Madhya Pradesh,38,Deori,Mahendra Mandia,Aam Aadmi Party,3069,54,3123,1.58
S12,Madhya Pradesh,38,Deori,Rajesh Kumar,Rashtriya Loktantrik Party,5398,102,5500,2.78
S12,Madhya Pradesh,38,Deori,Suresh Modi,Indian National Congress,103310,2568,105878,53.56
S12,Madhya Pradesh,38,Deori,Raghuveer Singh Tanwar,Jannayak Janta Party,5166,36,5202,2.63
S12,Madhya Pradesh,38,Deori,Ashvini Bhardwaj,Independent,446,4,450,0.23
S12,Madhya Pradesh,38,Deori,Dashrath Kumar Sain,Independent,694,6,700,0.35
S12,Madhya Pradesh,38,Deori,Nanda Ram Gujar,Independent,375,2,377,0.19
S12,Madhya Pradesh,38,Deori,Satish Insha,Independent,382,0,382,0.19
S12,Madhya Pradesh,38,Deori,Suresh Kumar Sharma,Independent,687,5,692,0.35
S12,Madhya Pradesh,38,Deori,NOTA,None of the Above,1267,16,1283,0.65
