st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,160,Sagwara,Kailash Kumar Roat,Indian National Congress,46082,660,46742,22.68
S20,Rajasthan,160,Sagwara,Dalji Dendor (Meena),Bahujan Samaj Party,1416,7,1423,0.69
S20,Rajasthan,160,Sagwara,Shankarlal Decha,Bharatiya Janata Party,73749,1426,75175,36.47
S20,Rajasthan,160,Sagwara,Shivlal,Aam Aadmi Party,1691,1,1692,0.82
S20,Rajasthan,160,Sagwara,Amritlal Ahari,Bahujan Mukti Party,538,3,541,0.26
S20,Rajasthan,160,Sagwara,Mohanlal Dendor,Bhartiya Tribal Party,3221,21,3242,1.57
S20,Rajasthan,160,Sagwara,Mohanlal Roat,Bharat Adivasi Party,62733,443,63176,30.65
S20,Rajasthan,160,Sagwara,Govardhan Nanoma,Independent,1673,2,1675,0.81
S20,Rajasthan,160,Sagwara,Devilal Ahari,Independent,5492,5,5497,2.67
S20,Rajasthan,160,Sagwara,Pannalal Dodiyar,Independent,2167,8,2175,1.06
S20,Rajasthan,160,Sagwara,Mansingh Roat,Independent,1438,2,1440,0.7
S20,Rajasthan,160,Sagwara,NOTA,None of the Above,3328,11,3339,1.62
