st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,127,Sardarpura,ASHOK GEHLOT,Indian National Congress,95666,1193,96859,56.67
S20,Rajasthan,127,Sardarpura,DALPAT CHOUHAN,Bahujan Samaj Party,761,12,773,0.45
S20,Rajasthan,127,Sardarpura,PROFESSOR DR. MAHENDRA RATHORE,Bharatiya Janata Party,69697,766,70463,41.23
S20,Rajasthan,127,Sardarpura,SHAITAN SINGH,Aazad Samaj Party (Kanshi Ram),807,6,813,0.48
S20,Rajasthan,127,Sardarpura,SURAIYA BEGAM,Indian Peoples Green Party,78,1,79,0.05
S20,Rajasthan,127,Sardarpura,ASARAPH KHAN,Independent,83,0,83,0.05
S20,Rajasthan,127,Sardarpura,AKASH,Independent,148,4,152,0.09
S20,Rajasthan,127,Sardarpura,BALVEER SINGH GEHLOT,Independent,102,0,102,0.06
S20,Rajasthan,127,Sardarpura,LABU RAM BISHNOI,Independent,178,1,179,0.1
S20,Rajasthan,127,Sardarpura,HARLAL SINGH RAJPUROHIT,Independent,183,2,185,0.11
S20,Rajasthan,127,Sardarpura,NOTA,None of the Above,1211,11,1222,0.71
