st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,145,Basoda,NARAYAN SINGH DEWAL,Bharatiya Janata Party,89468,851,90319,42.29
S12,Madhya Pradesh,145,Basoda,RATAN DEVASI,Indian National Congress,111694,987,112681,52.76
S12,Madhya Pradesh,145,Basoda,LAKHARAM,Bahujan Samaj Party,1940,7,1947,0.91
S12,Madhya Pradesh,145,Basoda,NARAPAT SINGH,Bahujan Mukti Party,358,2,360,0.17
S12,Madhya Pradesh,145,Basoda,BHARAT KUMAR,Aazad Samaj Party (Kanshi Ram),1985,4,1989,0.93
S12,Madhya Pradesh,145,Basoda,RAMESH KUMAR GARG,Swatantrata Abhivyakti Party,681,1,682,0.32
S12,Madhya Pradesh,145,Basoda,AMRITLAL RAJPUROHIT,Independent,395,1,396,0.19
S12,Madhya Pradesh,145,Basoda,PARASA RAM,Independent,660,1,661,0.31
S12,Madhya Pradesh,145,Basoda,MASRURAM,Independent,1864,1,1865,0.87
S12,Madhya Pradesh,145,Basoda,NOTA,None of the Above,2684,1,2685,1.26
