st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,101,Panagar,ANITA BHADEL,Bharatiya Janata Party,70571,748,71319,50.22
S12,Madhya Pradesh,101,Panagar,DR. DROPDI KOLI,Indian National Congress,65963,910,66873,47.09
S12,Madhya Pradesh,101,Panagar,PARMESHWAR LAL KATARIYA,Rashtriya Loktantrik Party,439,1,440,0.31
S12,Madhya Pradesh,101,Panagar,RAVINDRA (RAVI BALOTIYA),Aam Aadmi Party,358,4,362,0.25
S12,Madhya Pradesh,101,Panagar,HEMANT KUMAR SOLANKI,Bahujan Samaj Party,291,6,297,0.21
S12,Madhya Pradesh,101,Panagar,PINKY KHORWAL,Republican Party of India,149,6,155,0.11
S12,Madhya Pradesh,101,Panagar,VIJAY KHERALIYA,National Future Party,203,5,208,0.15
S12,Madhya Pradesh,101,Panagar,HITESH SHAKYA,Right to Recall Party,215,5,220,0.15
S12,Madhya Pradesh,101,Panagar,VINOD KUMAR,Independent,454,2,456,0.32
S12,Madhya Pradesh,101,Panagar,NOTA,None of the Above,1654,20,1674,1.18
