st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,33,Chanderi,GOVIND SINGH DOTASRA,Indian National Congress,111200,2104,113304,52.51
S12,Madhya Pradesh,33,Chanderi,ADVOCATE MAHESH MOOND,Bahujan Samaj Party,692,3,695,0.32
S12,Madhya Pradesh,33,Chanderi,VIJAY PAL SINGH,Rashtriya Loktantrik Party,1536,15,1551,0.72
S12,Madhya Pradesh,33,Chanderi,COMRADE VIJENDRA DHAKA,Communist Party of India (Marxist),1861,14,1875,0.87
S12,Madhya Pradesh,33,Chanderi,SUBHASH MAHARIA,Bharatiya Janata Party,93455,879,94334,43.72
S12,Madhya Pradesh,33,Chanderi,GOVINDA RAM SHESHMA,Janata Congress,796,1,797,0.37
S12,Madhya Pradesh,33,Chanderi,NAVARANG CHOUDHARI,Bharatiya Yuva Jan Ekta Party,694,6,700,0.32
S12,Madhya Pradesh,33,Chanderi,AJAY PAL DHAKA,Independent,148,0,148,0.07
S12,Madhya Pradesh,33,Chanderi,ARIF KHAN,Independent,515,1,516,0.24
S12,Madhya Pradesh,33,Chanderi,SUBHASH,Independent,279,6,285,0.13
S12,Madhya Pradesh,33,Chanderi,NOTA,None of the Above,1525,27,1552,0.72
