st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,73,Bharatpur,GIRISH CHAUDHARY,Bahujan Samaj Party,24858,373,25231,13.33
S20,Rajasthan,73,Bharatpur,VIJAY BANSAL (PAPPU BANDA),Bharatiya Janata Party,75284,1207,76491,40.41
S20,Rajasthan,73,Bharatpur,DR. MOHAN SINGH CHAUDHARY,Jannayak Janta Party,735,7,742,0.39
S20,Rajasthan,73,Bharatpur,SANJAY KASHMIRIYA (JAIN),Abhinav Loktantra Party,494,5,499,0.26
S20,Rajasthan,73,Bharatpur,DR. SUBHASH GARG,Rashtriya Lok Dal,80464,1414,81878,43.26
S20,Rajasthan,73,Bharatpur,SOHANSINGH,Lok Janshakti Party(Ram Vilas),690,0,690,0.36
S20,Rajasthan,73,Bharatpur,TAPAN SHARMA,Independent,529,10,539,0.28
S20,Rajasthan,73,Bharatpur,DUSHYANT SINGH,Independent,436,1,437,0.23
S20,Rajasthan,73,Bharatpur,POORANSINGH SINSINWAR(AWAR),Independent,273,2,275,0.15
S20,Rajasthan,73,Bharatpur,RAMVIR JATOLIYA,Independent,466,5,471,0.25
S20,Rajasthan,73,Bharatpur,VISHNU KUMAR SAINI,Independent,548,4,552,0.29
S20,Rajasthan,73,Bharatpur,NOTA,None of the Above,1433,39,1472,0.78
