st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,14,Bikaner East,Gomati Meghwal,Bahujan Samaj Party,949,13,962,0.57
S20,Rajasthan,14,Bikaner East,Manoj Bishnoi,Rashtriya Loktantrik Party,3631,65,3696,2.18
S20,Rajasthan,14,Bikaner East,Yashpal Gehlot,Indian National Congress,69246,1368,70614,41.68
S20,Rajasthan,14,Bikaner East,Siddhi Kumari,Bharatiya Janata Party,88387,1530,89917,53.07
S20,Rajasthan,14,Bikaner East,Bhagawan Singh,Public Political Party,577,2,579,0.34
S20,Rajasthan,14,Bikaner East,Hardwari Lal Mehra,Abhinav Rajasthan Party,137,3,140,0.08
S20,Rajasthan,14,Bikaner East,Kedar Nath Khatri,Independent,91,3,94,0.06
S20,Rajasthan,14,Bikaner East,Tirathram,Independent,92,0,92,0.05
S20,Rajasthan,14,Bikaner East,Tolaram Upadhyay,Independent,110,4,114,0.07
S20,Rajasthan,14,Bikaner East,Nirmala Kelania,Independent,154,1,155,0.09
S20,Rajasthan,14,Bikaner East,Meena,Independent,255,1,256,0.15
S20,Rajasthan,14,Bikaner East,Mohar Singh Yadav,Independent,685,4,689,0.41
S20,Rajasthan,14,Bikaner East,Lalchand Meghwal,Independent,389,0,389,0.23
S20,Rajasthan,14,Bikaner East,NOTA,None of the Above,1699,26,1725,1.02
