st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,60,Kishangarh Bas,CHARAN SINGH YADAV,Aam Aadmi Party,1487,13,1500,0.74
S20,Rajasthan,60,Kishangarh Bas,DEEPCHAND KHAIRIYA,Indian National Congress,90859,1057,91916,45.48
S20,Rajasthan,60,Kishangarh Bas,RAMHET SINGH YADAV,Bharatiya Janata Party,80502,918,81420,40.29
S20,Rajasthan,60,Kishangarh Bas,SIMRAT SANDHU,Bahujan Samaj Party,23214,157,23371,11.56
S20,Rajasthan,60,Kishangarh Bas,JAGDISH CHANDRA YADAV,Abhinav Rajasthan Party,429,4,433,0.21
S20,Rajasthan,60,Kishangarh Bas,JAVED KHAN,All India Majlis-E-Ittehadul Muslimeen,294,0,294,0.15
S20,Rajasthan,60,Kishangarh Bas,HARINARAYAN,Peoples Party of India (Democratic),564,0,564,0.28
S20,Rajasthan,60,Kishangarh Bas,DEEPAK KUMAR,Independent,1057,0,1057,0.52
S20,Rajasthan,60,Kishangarh Bas,REKHA CHOUDHARY,Independent,494,3,497,0.25
S20,Rajasthan,60,Kishangarh Bas,NOTA,None of the Above,1025,12,1037,0.51
