st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,170,Nimbahera,ANJANA UDAYALAL,Indian National Congress,112160,635,112795,47.48
S20,Rajasthan,170,Nimbahera,RADHESHYAM MEGHWAL,Bahujan Samaj Party,1541,3,1544,0.65
S20,Rajasthan,170,Nimbahera,SHAMBHU LAL,Rashtriya Loktantrik Party,445,0,445,0.19
S20,Rajasthan,170,Nimbahera,SHAKIR MIYA,Aam Aadmi Party,632,1,633,0.27
S20,Rajasthan,170,Nimbahera,SHRICHAND KRIPLANI,Bharatiya Janata Party,116034,606,116640,49.1
S20,Rajasthan,170,Nimbahera,GOPAL DHAKAD,Right to Recall Party,1074,2,1076,0.45
S20,Rajasthan,170,Nimbahera,PRAKASH CHANDRA MEGHWAL,Akhil Bharatiya Congress Dal (Ambedkar),1059,1,1060,0.45
S20,Rajasthan,170,Nimbahera,LABH CHANDRA KUMHAR,Bahujan Mukti Party,213,0,213,0.09
S20,Rajasthan,170,Nimbahera,GULABCHAND,Independent,220,1,221,0.09
S20,Rajasthan,170,Nimbahera,RAMESH CHANDRA KUMAWAT,Independent,438,0,438,0.18
S20,Rajasthan,170,Nimbahera,NOTA,None of the Above,2472,13,2485,1.05
