st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,76,Churhat,AMAR SINGH,Indian National Congress,64365,742,65107,33.82
S12,Madhya Pradesh,76,Churhat,NITU SEJWAL,Rashtriya Loktantrik Party,523,4,527,0.27
S12,Madhya Pradesh,76,Churhat,BACHCHUSINGH BANSHIWAL,Bharatiya Janata Party,14118,280,14398,7.48
S12,Madhya Pradesh,76,Churhat,MADAN MOHAN,Bahujan Samaj Party,1611,9,1620,0.84
S12,Madhya Pradesh,76,Churhat,MUKESH TIGER,Aam Aadmi Party,642,0,642,0.33
S12,Madhya Pradesh,76,Churhat,MUNNIRAM,Bharatiya Yuva Jan Ekta Party,431,0,431,0.22
S12,Madhya Pradesh,76,Churhat,AJAY SINGH,Independent,634,0,634,0.33
S12,Madhya Pradesh,76,Churhat,Dr. RITU BANAWAT,Independent,104587,1162,105749,54.94
S12,Madhya Pradesh,76,Churhat,PURUSHOTTAM BABA,Independent,686,3,689,0.36
S12,Madhya Pradesh,76,Churhat,VIJAY SINGH,Independent,527,1,528,0.27
S12,Madhya Pradesh,76,Churhat,SUDESH KUMARI,Independent,1164,3,1167,0.61
S12,Madhya Pradesh,76,Churhat,NOTA,None of the Above,998,5,1003,0.52
