st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,196,Sardarpur,KARANSINGH,Indian National Congress,59444,448,59892,30.16
S12,Madhya Pradesh,196,Sardarpur,GIRRAJ PRASAD MEENA,Aam Aadmi Party,2916,2,2918,1.47
S12,Madhya Pradesh,196,Sardarpur,CHHITARLAL,Bahujan Samaj Party,1321,6,1327,0.67
S12,Madhya Pradesh,196,Sardarpur,PRATAP SINGH SINGHVI,Bharatiya Janata Party,64475,525,65000,32.73
S12,Madhya Pradesh,196,Sardarpur,CHINTU LAL AHIR,Parivartan Party of India,1082,0,1082,0.54
S12,Madhya Pradesh,196,Sardarpur,RUPKANVAR,Abhinav Loktantra Party,1673,1,1674,0.84
S12,Madhya Pradesh,196,Sardarpur,UPENDRA KUMAR,Independent,13246,140,13386,6.74
S12,Madhya Pradesh,196,Sardarpur,GOPAL BAJARA,Independent,4163,4,4167,2.1
S12,Madhya Pradesh,196,Sardarpur,JAYNRAYAN,Independent,2099,16,2115,1.07
S12,Madhya Pradesh,196,Sardarpur,NARESH KUMAR MEENA,Independent,43457,464,43921,22.12
S12,Madhya Pradesh,196,Sardarpur,NOTA,None of the Above,3093,8,3101,1.56
