st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,120,Bali,PUSHPENDRA SINGH,Bharatiya Janata Party,106948,990,107938,48.62
S20,Rajasthan,120,Bali,BADRIRAM JAKHAR,Indian National Congress,96322,1123,97445,43.89
S20,Rajasthan,120,Bali,LAL SINGH DEWASI,Aam Aadmi Party,5798,25,5823,2.62
S20,Rajasthan,120,Bali,HEMANT KUMAR,Bahujan Samaj Party,588,1,589,0.27
S20,Rajasthan,120,Bali,NENARAM,Bharat Adivasi Party,1256,3,1259,0.57
S20,Rajasthan,120,Bali,BABULAL,Bharatiya Nav Kranti Party,447,7,454,0.2
S20,Rajasthan,120,Bali,MUNGLARAM,Bhartiya Tribal Party,797,8,805,0.36
S20,Rajasthan,120,Bali,SHAILESH KUMAR MOUSALPURIYA,Aazad Samaj Party (Kanshi Ram),2691,44,2735,1.23
S20,Rajasthan,120,Bali,MOHIT SUTHAR,Independent,1827,1,1828,0.82
S20,Rajasthan,120,Bali,NOTA,None of the Above,3138,6,3144,1.42
