st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,99,Jabalpur Cantt,Akshay Raj Singh,Aam Aadmi Party,1157,9,1166,0.61
S12,Madhya Pradesh,99,Jabalpur Cantt,Ashok Singh Rawat,Rashtriya Loktantrik Party,15916,136,16052,8.47
S12,Madhya Pradesh,99,Jabalpur Cantt,Naseem Akhtar,Indian National Congress,70084,666,70750,37.31
S12,Madhya Pradesh,99,Jabalpur Cantt,Advocate Shahabuddhin,Bahujan Samaj Party,969,4,973,0.51
S12,Madhya Pradesh,99,Jabalpur Cantt,Suresh Singh Rawat,Bharatiya Janata Party,83979,640,84619,44.63
S12,Madhya Pradesh,99,Jabalpur Cantt,Ankit Tak,Right to Recall Party,600,4,604,0.32
S12,Madhya Pradesh,99,Jabalpur Cantt,Prem Lal Bhil,Bheem Tribal Congress,248,2,250,0.13
S12,Madhya Pradesh,99,Jabalpur Cantt,Advocate Ranjeeta Rawat,Akhil Bhartiya Aamjan Party,170,2,172,0.09
S12,Madhya Pradesh,99,Jabalpur Cantt,Ranjeet Singh,Jan Sangh Party,170,0,170,0.09
S12,Madhya Pradesh,99,Jabalpur Cantt,Alauddeen Khan,Independent,243,1,244,0.13
S12,Madhya Pradesh,99,Jabalpur Cantt,Ashok Singh Rawat,Independent,245,7,252,0.13
S12,Madhya Pradesh,99,Jabalpur Cantt,Mahaveer Singh,Independent,1391,19,1410,0.74
S12,Madhya Pradesh,99,Jabalpur Cantt,Rais Ahmad Chauhan,Independent,452,0,452,0.24
S12,Madhya Pradesh,99,Jabalpur Cantt,Lalchand Ubana,Independent,1130,10,1140,0.6
S12,Madhya Pradesh,99,Jabalpur Cantt,Dr. Shrigopal Baheti,Independent,8366,91,8457,4.46
S12,Madhya Pradesh,99,Jabalpur Cantt,Sajjan Singh Rajpurohit Ujoli,Independent,938,3,941,0.5
S12,Madhya Pradesh,99,Jabalpur Cantt,Sumer Singh Chandel,Independent,1076,12,1088,0.57
S12,Madhya Pradesh,99,Jabalpur Cantt,NOTA,None of the Above,866,16,882,0.47
