st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,166,Kushalgarh,BHEEMA BHAI,Bharatiya Janata Party,87115,561,87676,37.31
S20,Rajasthan,166,Kushalgarh,RAMILA KHADIYA,Indian National Congress,96752,728,97480,41.48
S20,Rajasthan,166,Kushalgarh,VIJAYSINGH MAIDA,Aam Aadmi Party,2475,5,2480,1.06
S20,Rajasthan,166,Kushalgarh,HARENDRA,Bahujan Samaj Party,717,2,719,0.31
S20,Rajasthan,166,Kushalgarh,DINESH,Bahujan Mukti Party,750,4,754,0.32
S20,Rajasthan,166,Kushalgarh,DEVCHAND MAVI,Bhartiya Tribal Party,978,3,981,0.42
S20,Rajasthan,166,Kushalgarh,RAJENDRA,Bharat Adivasi Party,33537,221,33758,14.37
S20,Rajasthan,166,Kushalgarh,ASHOK BHAI,Independent,1348,5,1353,0.58
S20,Rajasthan,166,Kushalgarh,ONKARSINGH DAMAR,Independent,1040,1,1041,0.44
S20,Rajasthan,166,Kushalgarh,Dr. SOMESHWAR GARASIYA,Independent,4314,13,4327,1.84
S20,Rajasthan,166,Kushalgarh,NOTA,None of the Above,4406,4,4410,1.88
