st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,137,Hoshangabad,ARUN CHOUDHARY,Bharatiya Janata Party,77409,588,77997,41.79
S12,Madhya Pradesh,137,Hoshangabad,THAN SINGH DOLI,Rashtriya Loktantrik Party,22462,119,22581,12.1
S12,Madhya Pradesh,137,Hoshangabad,MADAN PRAJAPAT,Indian National Congress,74598,870,75468,40.44
S12,Madhya Pradesh,137,Hoshangabad,MUKHTIYAR,Bahujan Samaj Party,1426,1,1427,0.76
S12,Madhya Pradesh,137,Hoshangabad,UTTAMA RAM,Bhartiya Tribal Party,3018,12,3030,1.62
S12,Madhya Pradesh,137,Hoshangabad,KHIMA RAM,Gana Suraksha Party,249,1,250,0.13
S12,Madhya Pradesh,137,Hoshangabad,DEVILAL,Independent,465,0,465,0.25
S12,Madhya Pradesh,137,Hoshangabad,PUKHA RAM,Independent,421,1,422,0.23
S12,Madhya Pradesh,137,Hoshangabad,RAJENDRA SINGH,Independent,1768,2,1770,0.95
S12,Madhya Pradesh,137,Hoshangabad,VIKASH KUMAR,Independent,1001,0,1001,0.54
S12,Madhya Pradesh,137,Hoshangabad,NOTA,None of the Above,2204,5,2209,1.18
