st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S20,Rajasthan,151,Kherwara,Gautam Parmar,Aam Aadmi Party,2803,13,2816,1.28
S20,Rajasthan,151,Kherwara,Dr. Dayaram Parmar,Indian National Congress,75678,1664,77342,35.29
S20,Rajasthan,151,Kherwara,Nana Lal Ahari,Bharatiya Janata Party,59367,731,60098,27.42
S20,Rajasthan,151,Kherwara,Nimalal Bhil,Bahujan Samaj Party,1464,2,1466,0.67
S20,Rajasthan,151,Kherwara,Durgesh Kumar Meena,Ummeed Party of India,1122,4,1126,0.51
S20,Rajasthan,151,Kherwara,Praveen Kumar Parmar,Bhartiya Tribal Party,52576,714,53290,24.31
S20,Rajasthan,151,Kherwara,Rajendra Kumar Meena,Indian Peoples Green Party,1833,5,1838,0.84
S20,Rajasthan,151,Kherwara,Vinod Kumar Meena,Bharat Adivasi Party,15917,272,16189,7.39
S20,Rajasthan,151,Kherwara,Dr.Savita,Independent,1745,3,1748,0.8
S20,Rajasthan,151,Kherwara,NOTA,None of the Above,3249,16,3265,1.49
