st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,42,Mahasamund,ASHWANT TUSSHAR SAHU,Janta Congress Chhattisgarh (J),1713,22,1735,1.05
S26,Chhattisgarh,42,Mahasamund,YOGESHWAR RAJU SINHA,Bharatiya Janata Party,84033,561,84594,51.41
S26,Chhattisgarh,42,Mahasamund,DR. RASHMI CHANDRAKAR,Indian National Congress,67992,450,68442,41.6
S26,Chhattisgarh,42,Mahasamund,SANJAY YADAV,Aam Aadmi Party,893,7,900,0.55
S26,Chhattisgarh,42,Mahasamund,ASHOK KASHYAP,Chhattisgarhi Samaj Party,298,0,298,0.18
S26,Chhattisgarh,42,Mahasamund,CHANDRAPRAKASH DHIDHI (MUNNA),Sarv Adi Dal,857,9,866,0.53
S26,Chhattisgarh,42,Mahasamund,CHANCHAL VANI,Rashtriya Jansabha Party,103,1,104,0.06
S26,Chhattisgarh,42,Mahasamund,DEJI RANI NETAM,Gondvana Gantantra Party,1039,18,1057,0.64
S26,Chhattisgarh,42,Mahasamund,PANKAJ SAHU,Swabhiman Party,295,2,297,0.18
S26,Chhattisgarh,42,Mahasamund,BHUNESHAWARI SATNAMI,Janata Congress,126,0,126,0.08
S26,Chhattisgarh,42,Mahasamund,RANJIT CHANDRAKAR,Bhartiya Shakti Chetna Party,216,1,217,0.13
S26,Chhattisgarh,42,Mahasamund,RAM SHARAN TANDON,Pichhara Samaj Party United,197,0,197,0.12
S26,Chhattisgarh,42,Mahasamund,KIRAN PAWAN GHRITLAHARE,Independent,612,0,612,0.37
S26,Chhattisgarh,42,Mahasamund,GANESH RAM DHRUW,Independent,1052,3,1055,0.64
S26,Chhattisgarh,42,Mahasamund,GANGU RAM THAKUR,Independent,1174,1,1175,0.71
S26,Chhattisgarh,42,Mahasamund,JAI KOSARIYA,Independent,765,2,767,0.47
S26,Chhattisgarh,42,Mahasamund,JAGESHWAR (JUGNU) CHANDRAKAR,Independent,771,7,778,0.47
S26,Chhattisgarh,42,Mahasamund,BRIJ LAL THAKUR,Independent,343,0,343,0.21
S26,Chhattisgarh,42,Mahasamund,YOGESH KUMAR THAKUR,Independent,460,9,469,0.29
S26,Chhattisgarh,42,Mahasamund,HARMENDRA KUMAR JANGDE,Independent,119,0,119,0.07
S26,Chhattisgarh,42,Mahasamund,NOTA,None of the Above,383,8,391,0.24
