st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,71,Mauganj,CHAMELI KURRE,Aam Aadmi Party,1630,21,1651,0.69
S12,Madhya Pradesh,71,Mauganj,CHAIT RAM RAJ,Bahujan Samaj Party,6110,104,6214,2.6
S12,Madhya Pradesh,71,Mauganj,NEELU CHANDRAVANSHI,Indian National Congress,93986,463,94449,39.59
S12,Madhya Pradesh,71,Mauganj,BHAWNA BOHRA,Bharatiya Janata Party,120340,507,120847,50.66
S12,Madhya Pradesh,71,Mauganj,BHAI RAVI CHANDRAVANSHI,Janta Congress Chhattisgarh (J),4766,17,4783,2.01
S12,Madhya Pradesh,71,Mauganj,KAMAL BANDHE (ADHIVAKTA),Rashtriya Jansabha Party,502,0,502,0.21
S12,Madhya Pradesh,71,Mauganj,PARDESHIRAM BANDHDHE,Prabuddha Republican Party,275,1,276,0.12
S12,Madhya Pradesh,71,Mauganj,SANDEEP TIWARI RAJ,Bhartiya Sarvjan Hitay Samaj Party,346,0,346,0.15
S12,Madhya Pradesh,71,Mauganj,ALIND KUMAR SAHU,Independent,337,0,337,0.14
S12,Madhya Pradesh,71,Mauganj,OMKAR SAHU,Independent,451,0,451,0.19
S12,Madhya Pradesh,71,Mauganj,REKHA SAHU,Independent,999,2,1001,0.42
S12,Madhya Pradesh,71,Mauganj,SACHCHIDANAND KAUSHIK,Independent,2414,0,2414,1.01
S12,Madhya Pradesh,71,Mauganj,SATYAPRAKASH BAUDDHA,Independent,2053,0,2053,0.86
S12,Madhya Pradesh,71,Mauganj,HARENDRA KUMAR DAHIRE,Independent,1054,0,1054,0.44
S12,Madhya Pradesh,71,Mauganj,NOTA,None of the Above,2165,2,2167,0.91
