st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,35,Bina,ANUBHAV TIWARI (ANNU BHAIYA),Aam Aadmi Party,2732,20,2752,1.71
S12,Madhya Pradesh,35,Bina,Dr. KHILAWAN SAHU,Bharatiya Janata Party,68700,424,69124,42.88
S12,Madhya Pradesh,35,Bina,CHARAN DAS MAHANT,Indian National Congress,81050,469,81519,50.56
S12,Madhya Pradesh,35,Bina,RAJKUMAR PATEL,Janta Congress Chhattisgarh (J),669,3,672,0.42
S12,Madhya Pradesh,35,Bina,KAMLA BARETH,National Youth Party,232,2,234,0.15
S12,Madhya Pradesh,35,Bina,BHAIYA JITENDRA CHAUHAN,Gondvana Gantantra Party,3410,54,3464,2.15
S12,Madhya Pradesh,35,Bina,JUGAL KISHOR BHARTI,Janata Congress,186,3,189,0.12
S12,Madhya Pradesh,35,Bina,FAGULAL JAISWAL,Rashtriya Gondvana Party,102,1,103,0.06
S12,Madhya Pradesh,35,Bina,BHEEM KUMAR PATEL,Aap Sabki Apni Party,268,2,270,0.17
S12,Madhya Pradesh,35,Bina,RAJENDRA SAHU,Ambedkarite Party of India,373,1,374,0.23
S12,Madhya Pradesh,35,Bina,KHILAWAN SAHU,Independent,210,2,212,0.13
S12,Madhya Pradesh,35,Bina,GHANSHYAM SINGH SIDAR,Independent,285,4,289,0.18
S12,Madhya Pradesh,35,Bina,DHARAMLAL KANWAR,Independent,615,1,616,0.38
S12,Madhya Pradesh,35,Bina,MOTIRAM SAHU,Independent,491,0,491,0.3
S12,Madhya Pradesh,35,Bina,NOTA,None of the Above,902,7,909,0.56
