st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,34,Mungaoli,NARAYAN CHANDEL,Bharatiya Janata Party,65358,571,65929,41.26
S12,Madhya Pradesh,34,Mungaoli,PARMESHWAR PRASAD SANDEY,Aam Aadmi Party,1863,21,1884,1.18
S12,Madhya Pradesh,34,Mungaoli,BYAS KASHYAP S/O SHANIRAM KASHYAP,Indian National Congress,72455,445,72900,45.62
S12,Madhya Pradesh,34,Mungaoli,RAVINDRA DWIVEDI (GUDDU MAHRAJ),Janta Congress Chhattisgarh (J),1506,16,1522,0.95
S12,Madhya Pradesh,34,Mungaoli,RADHESHYAM SURYWANSHI,Bahujan Samaj Party,11585,83,11668,7.3
S12,Madhya Pradesh,34,Mungaoli,JYOTI SINGH,National Youth Party,141,0,141,0.09
S12,Madhya Pradesh,34,Mungaoli,NILAM SONAR,Prabuddha Republican Party,132,0,132,0.08
S12,Madhya Pradesh,34,Mungaoli,BASANT KUMAR SAHOO,Communist Party of India,720,2,722,0.45
S12,Madhya Pradesh,34,Mungaoli,RAMKUMAR SAHU,Baliraja Party,161,0,161,0.1
S12,Madhya Pradesh,34,Mungaoli,SAVITRI YADAW,Peoples Party of India (Democratic),145,0,145,0.09
S12,Madhya Pradesh,34,Mungaoli,TOP KUMAR BANJARE,Independent,131,3,134,0.08
S12,Madhya Pradesh,34,Mungaoli,BALRAM SURYAVANSHI,Independent,158,0,158,0.1
S12,Madhya Pradesh,34,Mungaoli,BEENA SAHU,Independent,295,1,296,0.19
S12,Madhya Pradesh,34,Mungaoli,BYAS KASHYAP S/O RUNGU KASHYAP,Independent,656,0,656,0.41
S12,Madhya Pradesh,34,Mungaoli,BYAS NARAYAN KASHYAP S/O RAM PRASAD KASHYAP,Independent,276,0,276,0.17
S12,Madhya Pradesh,34,Mungaoli,BHOLA RAM MANHAR,Independent,1051,0,1051,0.66
S12,Madhya Pradesh,34,Mungaoli,RAMESHWAR SURYAVANSHI,Independent,511,0,511,0.32
S12,Madhya Pradesh,34,Mungaoli,VIKAS TIWARI,Independent,241,1,242,0.15
S12,Madhya Pradesh,34,Mungaoli,SUREND YADAW,Independent,397,1,398,0.25
S12,Madhya Pradesh,34,Mungaoli,HEMANT TANDAN,Independent,148,0,148,0.09
S12,Madhya Pradesh,34,Mungaoli,NOTA,None of the Above,720,7,727,0.45
