st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,7,Ramanujganj,DR. AJAY KUMAR TIRKEY,Indian National Congress,69367,544,69911,38.32
S26,Chhattisgarh,7,Ramanujganj,NEELAM DIDI,Aam Aadmi Party,1869,10,1879,1.03
S26,Chhattisgarh,7,Ramanujganj,RAM VICHAR NETAM,Bharatiya Janata Party,99107,467,99574,54.58
S26,Chhattisgarh,7,Ramanujganj,GYANI SINGH,Janta Congress Chhattisgarh (J),1672,2,1674,0.92
S26,Chhattisgarh,7,Ramanujganj,UPENDRA MURUM,Hamar Raj Party,603,1,604,0.33
S26,Chhattisgarh,7,Ramanujganj,DAYASHANKAR MARKAM,Gondvana Gantantra Party,1714,3,1717,0.94
S26,Chhattisgarh,7,Ramanujganj,RAMVILAS PANDO,Samajwadi Party,331,0,331,0.18
S26,Chhattisgarh,7,Ramanujganj,AJAY TIRKY,Independent,373,7,380,0.21
S26,Chhattisgarh,7,Ramanujganj,KARAMCHAND SINGH,Independent,810,5,815,0.45
S26,Chhattisgarh,7,Ramanujganj,PRATIBHA SINGH,Independent,1274,4,1278,0.7
S26,Chhattisgarh,7,Ramanujganj,SURAJDEV SINGH,Independent,772,0,772,0.42
S26,Chhattisgarh,7,Ramanujganj,NOTA,None of the Above,3499,2,3501,1.92
