st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,82,Keshkal,JUGAL KISHOR BODH,Aam Aadmi Party,4155,61,4216,2.47
S26,Chhattisgarh,82,Keshkal,DINESH KUMAR MARKAM S/o DARBARI RAM MARKAM,Bahujan Samaj Party,1034,8,1042,0.61
S26,Chhattisgarh,82,Keshkal,NEELKANTH TEKAM,Bharatiya Janata Party,76749,689,77438,45.39
S26,Chhattisgarh,82,Keshkal,SANT RAM NETAM,Indian National Congress,71218,660,71878,42.13
S26,Chhattisgarh,82,Keshkal,AKSHAY KUMAR NAG,Rashtriya Jansabha Party,1824,5,1829,1.07
S26,Chhattisgarh,82,Keshkal,JIVAN LAL MATLAM,Sarv Adi Dal,1387,5,1392,0.82
S26,Chhattisgarh,82,Keshkal,DINESH KUMAR MARKAM S/o SOPSINGH MARKAM,Communist Party of India,1229,2,1231,0.72
S26,Chhattisgarh,82,Keshkal,SHIV KUMAR GANGWAL,Hamar Raj Party,2505,4,2509,1.47
S26,Chhattisgarh,82,Keshkal,SONSINGH MARAPI,Ambedkarite Party of India,3045,3,3048,1.79
S26,Chhattisgarh,82,Keshkal,SANTOSH KUMAR MANDAVI,Independent,1683,3,1686,0.99
S26,Chhattisgarh,82,Keshkal,NOTA,None of the Above,4328,7,4335,2.54
