st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,67,Rampur Baghelan,INDER LAL LAHARE,Bahujan Samaj Party,1599,10,1609,0.91
S12,Madhya Pradesh,67,Rampur Baghelan,DOMANLAL KORSEWADA,Bharatiya Janata Party,96259,458,96717,54.65
S12,Madhya Pradesh,67,Rampur Baghelan,NIRMAL KOSRE,Indian National Congress,71082,372,71454,40.38
S12,Madhya Pradesh,67,Rampur Baghelan,RITI DESHLAHRA,Janta Congress Chhattisgarh (J),1246,6,1252,0.71
S12,Madhya Pradesh,67,Rampur Baghelan,ARUN GANDHARVA,Johar Chhattisgarh Party,1812,4,1816,1.03
S12,Madhya Pradesh,67,Rampur Baghelan,ADVOCATE SHAILENDRA BANJARE (SHAKTIPUTRA),Shakti Sena (Bharat Desh),190,0,190,0.11
S12,Madhya Pradesh,67,Rampur Baghelan,SANTOSH KUMAR JANGADE,India Praja Bandhu Party,221,0,221,0.12
S12,Madhya Pradesh,67,Rampur Baghelan,ASHISH MANDLE,Independent,360,0,360,0.2
S12,Madhya Pradesh,67,Rampur Baghelan,RAMPRASAD DHRITLAHRE,Independent,920,1,921,0.52
S12,Madhya Pradesh,67,Rampur Baghelan,SANTOSH KUMAR JOSHI,Independent,830,0,830,0.47
S12,Madhya Pradesh,67,Rampur Baghelan,NOTA,None of the Above,1588,11,1599,0.9
