st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,68,Saja,ISHWAR SAHU,Bharatiya Janata Party,101339,450,101789,48.55
S26,Chhattisgarh,68,Saja,DOMAN DESHLAHRA,Janta Congress Chhattisgarh (J),1322,15,1337,0.64
S26,Chhattisgarh,68,Saja,RAVINDRA CHOUBEY,Indian National Congress,96042,551,96593,46.07
S26,Chhattisgarh,68,Saja,VEER VERMA,Aam Aadmi Party,920,6,926,0.44
S26,Chhattisgarh,68,Saja,KUMAR GAYAKWAD,Gana Suraksha Party,209,0,209,0.1
S26,Chhattisgarh,68,Saja,CHANDRA KUMAR GENDRE,Sarvadharam Party (Madhya Pradesh),90,0,90,0.04
S26,Chhattisgarh,68,Saja,RAJENDRA PATEL,Johar Chhattisgarh Party,136,2,138,0.07
S26,Chhattisgarh,68,Saja,LAXMI NARAYAN SAHU,Bhartiya Shakti Chetna Party,101,0,101,0.05
S26,Chhattisgarh,68,Saja,ASHOK JAIN,Independent,140,0,140,0.07
S26,Chhattisgarh,68,Saja,NIKLESH KUMAR SAHU,Independent,108,0,108,0.05
S26,Chhattisgarh,68,Saja,MANSHA RAM,Independent,194,0,194,0.09
S26,Chhattisgarh,68,Saja,SATISH SINGH RAJPUT,Independent,544,0,544,0.26
S26,Chhattisgarh,68,Saja,SUNIL KUMAR,Independent,2874,0,2874,1.37
S26,Chhattisgarh,68,Saja,SANJEEV AGRAWAL,Independent,1003,1,1004,0.48
S26,Chhattisgarh,68,Saja,NOTA,None of the Above,3591,9,3600,1.72
