st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,50,Rajnagar,KULDEEP SINGH JUNEJA,Indian National Congress,30962,263,31225,27.76
S12,Madhya Pradesh,50,Rajnagar,PURANDAR MISHRA,Bharatiya Janata Party,53953,326,54279,48.26
S12,Madhya Pradesh,50,Rajnagar,VIJAY GURUBAXANI,Aam Aadmi Party,503,5,508,0.45
S12,Madhya Pradesh,50,Rajnagar,SURAJ TANDI,Bahujan Samaj Party,314,8,322,0.29
S12,Madhya Pradesh,50,Rajnagar,ASHOK KUMAR DADASENA,Right to Recall Party,76,1,77,0.07
S12,Madhya Pradesh,50,Rajnagar,MOHAMMD SHAMIM KHAN,Lok Janshakti Party(Ram Vilas),64,0,64,0.06
S12,Madhya Pradesh,50,Rajnagar,LAKSHMI NAG,Johar Chhattisgarh Party,425,1,426,0.38
S12,Madhya Pradesh,50,Rajnagar,VIVEK DHRITLAHARE,Chhattisgarh Mahatari Party,244,1,245,0.22
S12,Madhya Pradesh,50,Rajnagar,AJIT KUKREJA,Independent,22898,41,22939,20.39
S12,Madhya Pradesh,50,Rajnagar,PRAVIN JAIN,Independent,130,2,132,0.12
S12,Madhya Pradesh,50,Rajnagar,SAVITRI JAGAT,Independent,729,1,730,0.65
S12,Madhya Pradesh,50,Rajnagar,SUKDEV,Independent,99,1,100,0.09
S12,Madhya Pradesh,50,Rajnagar,SANJAY NAG,Independent,185,0,185,0.16
S12,Madhya Pradesh,50,Rajnagar,HIMMAT BHAI PATEL,Independent,374,0,374,0.33
S12,Madhya Pradesh,50,Rajnagar,NOTA,None of the Above,867,5,872,0.78
