st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,66,Vaishali Nagar,DINESH KUMAR,Bahujan Samaj Party,1661,9,1670,1.01
S26,Chhattisgarh,66,Vaishali Nagar,DR. DIWAKAR BHARTI,Janta Congress Chhattisgarh (J),530,6,536,0.32
S26,Chhattisgarh,66,Vaishali Nagar,MUKESH CHANDRAKAR,Indian National Congress,57847,351,58198,35.21
S26,Chhattisgarh,66,Vaishali Nagar,RIKESH SEN,Bharatiya Janata Party,97603,669,98272,59.45
S26,Chhattisgarh,66,Vaishali Nagar,AZHAR ALI,Republican Party of India,835,2,837,0.51
S26,Chhattisgarh,66,Vaishali Nagar,ANJU SONI,Nyaydharmsabha,185,0,185,0.11
S26,Chhattisgarh,66,Vaishali Nagar,JAI PRAKASH PRASAD,India Praja Bandhu Party,96,1,97,0.06
S26,Chhattisgarh,66,Vaishali Nagar,YOGESH SAHU,Johar Chhattisgarh Party,2010,10,2020,1.22
S26,Chhattisgarh,66,Vaishali Nagar,SHANKAR LAL SAHU,Chhattisgarh Swabhiman Manch,137,0,137,0.08
S26,Chhattisgarh,66,Vaishali Nagar,SUBEDAR SINGH YADAV,Samajwadi Party,225,0,225,0.14
S26,Chhattisgarh,66,Vaishali Nagar,"HARENDRA PRASAD SHAH, ADVOCATE",Bhartiya Shakti Chetna Party,139,0,139,0.08
S26,Chhattisgarh,66,Vaishali Nagar,PANDIT G.ASHOK KUMAR,Independent,108,0,108,0.07
S26,Chhattisgarh,66,Vaishali Nagar,ENGINEER JAY PRAKASH YADAW,Independent,338,0,338,0.2
S26,Chhattisgarh,66,Vaishali Nagar,JEEVAN BANJARE,Independent,245,1,246,0.15
S26,Chhattisgarh,66,Vaishali Nagar,NITESH KUMAR GENDRE,Independent,169,0,169,0.1
S26,Chhattisgarh,66,Vaishali Nagar,SANGEETA KETAN SHAH,Independent,1219,6,1225,0.74
S26,Chhattisgarh,66,Vaishali Nagar,NOTA,None of the Above,884,8,892,0.54
