st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,54,Rajim,AMITESH SHUKLA,Indian National Congress,84153,359,84512,43.96
S26,Chhattisgarh,54,Rajim,TEJRAM SAHU (VIDROHI),Aam Aadmi Party,1004,9,1013,0.53
S26,Chhattisgarh,54,Rajim,BHUNESHWAR NISHAD,Janta Congress Chhattisgarh (J),888,2,890,0.46
S26,Chhattisgarh,54,Rajim,ROHIT SAHU,Bharatiya Janata Party,95793,630,96423,50.16
S26,Chhattisgarh,54,Rajim,HIRENDRA KUMAR GHRITHLAHARE,Bahujan Samaj Party,1076,12,1088,0.57
S26,Chhattisgarh,54,Rajim,AASHIYA KHAN,Gondvana Gantantra Party,262,0,262,0.14
S26,Chhattisgarh,54,Rajim,DEVKARAN SAHU,Johar Chhattisgarh Party,238,1,239,0.12
S26,Chhattisgarh,54,Rajim,ROSHAN DEVANGAN,Loktantra Congress Party,430,5,435,0.23
S26,Chhattisgarh,54,Rajim,SANTOSH KUMAR SAHU,Bhartiya Shakti Chetna Party,1273,2,1275,0.66
S26,Chhattisgarh,54,Rajim,GANESH SONI,Independent,343,0,343,0.18
S26,Chhattisgarh,54,Rajim,SANTU DHRUW,Independent,3206,34,3240,1.69
S26,Chhattisgarh,54,Rajim,NOTA,None of the Above,2502,4,2506,1.3
