st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,81,Kanker,ASHA RAM NETAM,Bharatiya Janata Party,67459,521,67980,45.57
S26,Chhattisgarh,81,Kanker,SHANKAR DHRUWA,Indian National Congress,67336,628,67964,45.56
S26,Chhattisgarh,81,Kanker,DAYMAND NETAM,Rashtriya Jansabha Party,1082,2,1084,0.73
S26,Chhattisgarh,81,Kanker,NAMITA NETAM,Bhartiya Shakti Chetna Party,913,7,920,0.62
S26,Chhattisgarh,81,Kanker,PARWATI TETA,Azad Janata Party,387,17,404,0.27
S26,Chhattisgarh,81,Kanker,HEMLAL MARKAM,Gondvana Gantantra Party,4173,63,4236,2.84
S26,Chhattisgarh,81,Kanker,ARJUN SING AACHALA,Independent,1500,6,1506,1.01
S26,Chhattisgarh,81,Kanker,GOVIND KUMAR DARRO,Independent,973,1,974,0.65
S26,Chhattisgarh,81,Kanker,JAYPRAKASH SALAM,Independent,1390,3,1393,0.93
S26,Chhattisgarh,81,Kanker,NOTA,None of the Above,2723,6,2729,1.83
