st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,24,Marwahi,GULAB RAJ,Janta Congress Chhattisgarh (J),39686,196,39882,25.6
S26,Chhattisgarh,24,Marwahi,DR. K K DHRUV,Indian National Congress,38950,271,39221,25.17
S26,Chhattisgarh,24,Marwahi,PRANAV KUMAR MARPACHI,Bharatiya Janata Party,51607,353,51960,33.35
S26,Chhattisgarh,24,Marwahi,BHAV SINGH,Aam Aadmi Party,1649,19,1668,1.07
S26,Chhattisgarh,24,Marwahi,DR. URMILA SINGH MARKO,Rashtriya Gondvana Party,458,4,462,0.3
S26,Chhattisgarh,24,Marwahi,"JAYPAL SINGH ""RAVAN""",Lok Samaj Party,558,2,560,0.36
S26,Chhattisgarh,24,Marwahi,PRATAP BHANU,Hamar Raj Party,4209,30,4239,2.72
S26,Chhattisgarh,24,Marwahi,RITU PANDRAM,Gondvana Gantantra Party,10148,40,10188,6.54
S26,Chhattisgarh,24,Marwahi,RAMDAYAL ARMO,Independent,1145,1,1146,0.74
S26,Chhattisgarh,24,Marwahi,SHAILENDRA KUMAR PAIKRA,Independent,2369,12,2381,1.53
S26,Chhattisgarh,24,Marwahi,NOTA,None of the Above,4074,14,4088,2.62
