st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,20,Rampur,JAGAT RAM RATHIYA,Bahujan Samaj Party,2560,31,2591,1.47
S26,Chhattisgarh,20,Rampur,NANKI RAM KANWAR,Bharatiya Janata Party,70442,346,70788,40.14
S26,Chhattisgarh,20,Rampur,PHOOLSINGH RATHIYA,Indian National Congress,93198,449,93647,53.11
S26,Chhattisgarh,20,Rampur,BALMUKUND RATHIYA,Janta Congress Chhattisgarh (J),2568,6,2574,1.46
S26,Chhattisgarh,20,Rampur,ALEXANDER TOPPO,Johar Chhattisgarh Party,649,9,658,0.37
S26,Chhattisgarh,20,Rampur,KANHAIYA ANAND KANWAR,Hamar Raj Party,578,6,584,0.33
S26,Chhattisgarh,20,Rampur,DHANWAR VEDLAL VANWASI,Independent,647,0,647,0.37
S26,Chhattisgarh,20,Rampur,BIRESHWAR KANWAR,Independent,1042,1,1043,0.59
S26,Chhattisgarh,20,Rampur,RAMDYAL URANW,Independent,1305,2,1307,0.74
S26,Chhattisgarh,20,Rampur,NOTA,None of the Above,2493,4,2497,1.42
