st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,5,Bhatgaon,KAPIL DEV PAIKRA,Communist Party of India (Marxist),2015,3,2018,1.04
S26,Chhattisgarh,5,Bhatgaon,NARENDRA SAHU,Bahujan Samaj Party,11401,40,11441,5.88
S26,Chhattisgarh,5,Bhatgaon,PARASNATH RAJWADE,Indian National Congress,60804,396,61200,31.46
S26,Chhattisgarh,5,Bhatgaon,LAXMI RAJWADE,Bharatiya Janata Party,104662,500,105162,54.06
S26,Chhattisgarh,5,Bhatgaon,SAMAYLAL PATIL,Janta Congress Chhattisgarh (J),1847,4,1851,0.95
S26,Chhattisgarh,5,Bhatgaon,SURENDRA GUPTA,Aam Aadmi Party,1069,11,1080,0.56
S26,Chhattisgarh,5,Bhatgaon,AJAY KUMAR KUSHWAHA,National Youth Party,299,0,299,0.15
S26,Chhattisgarh,5,Bhatgaon,DHARMENDRA KUMAR,Samajwadi Party,432,0,432,0.22
S26,Chhattisgarh,5,Bhatgaon,MOTILAL PAIKRA,Hamar Raj Party,1130,44,1174,0.6
S26,Chhattisgarh,5,Bhatgaon,SONULAL BHAGAT,Rashtriya Gondvana Party,645,5,650,0.33
S26,Chhattisgarh,5,Bhatgaon,ARVIND SHARAN SINGH,Independent,997,6,1003,0.52
S26,Chhattisgarh,5,Bhatgaon,ASHOK KUMAR RAJWADE,Independent,813,1,814,0.42
S26,Chhattisgarh,5,Bhatgaon,AALAM SINGH,Independent,1163,0,1163,0.6
S26,Chhattisgarh,5,Bhatgaon,KALAWATI SARTHI,Independent,1487,1,1488,0.76
S26,Chhattisgarh,5,Bhatgaon,DILIP KUMAR YADAV,Independent,990,0,990,0.51
S26,Chhattisgarh,5,Bhatgaon,PARAS RAJWADE,Independent,2562,3,2565,1.32
S26,Chhattisgarh,5,Bhatgaon,RAMBAI DEVANGAN,Independent,561,3,564,0.29
S26,Chhattisgarh,5,Bhatgaon,NOTA,None of the Above,635,2,637,0.33
