st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,33,Chanderi,ANAND PRAKASH MIRI,Aam Aadmi Party,4762,64,4826,2.84
S12,Madhya Pradesh,33,Chanderi,RICHA AJIT JOGI,Janta Congress Chhattisgarh (J),16346,118,16464,9.68
S12,Madhya Pradesh,33,Chanderi,RAGHAVENDRA KUMAR SINGH,Indian National Congress,79627,416,80043,47.05
S12,Madhya Pradesh,33,Chanderi,DR. VINOD SHARMA,Bahujan Samaj Party,5717,57,5774,3.39
S12,Madhya Pradesh,33,Chanderi,SAURABH SINGH,Bharatiya Janata Party,56998,287,57285,33.67
S12,Madhya Pradesh,33,Chanderi,JEEVAN LAL YADAW,Samajwadi Party,474,1,475,0.28
S12,Madhya Pradesh,33,Chanderi,DASHRATH LAL PATEL,Akhand Loktantrik Party,339,0,339,0.2
S12,Madhya Pradesh,33,Chanderi,BHOLA SHANKAR GOND,Hamar Raj Party,277,9,286,0.17
S12,Madhya Pradesh,33,Chanderi,ROHIT KUMAR PATEL,Bhartiya Shakti Chetna Party,234,0,234,0.14
S12,Madhya Pradesh,33,Chanderi,SUNIL KUMAR KIRAN,Janata Congress,268,0,268,0.16
S12,Madhya Pradesh,33,Chanderi,BHAGWAT KEVAT,Independent,273,0,273,0.16
S12,Madhya Pradesh,33,Chanderi,MAHETTAR GOAD,Independent,608,0,608,0.36
S12,Madhya Pradesh,33,Chanderi,RAJESH SINGH DHURVE,Independent,464,1,465,0.27
S12,Madhya Pradesh,33,Chanderi,VARSHA NETAM,Independent,1333,1,1334,0.78
S12,Madhya Pradesh,33,Chanderi,SHAIL KUMAR KURREY,Independent,547,0,547,0.32
S12,Madhya Pradesh,33,Chanderi,NOTA,None of the Above,895,2,897,0.53
