st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,9,Lundra,ALEXANDER KERKETTA,Aam Aadmi Party,2560,39,2599,1.57
S26,Chhattisgarh,9,Lundra,ISIDOR TIRKEY,Janta Congress Chhattisgarh (J),573,5,578,0.35
S26,Chhattisgarh,9,Lundra,DILEEP SINGH GOND,Bahujan Samaj Party,1411,8,1419,0.86
S26,Chhattisgarh,9,Lundra,PRABODH MINZ,Bharatiya Janata Party,87023,440,87463,52.82
S26,Chhattisgarh,9,Lundra,DR. PRITAM RAM,Indian National Congress,62966,369,63335,38.25
S26,Chhattisgarh,9,Lundra,BALBEER NAGESH,Communist Party of India (Marxist),2039,2,2041,1.23
S26,Chhattisgarh,9,Lundra,ANUK PRATAP SINGH TEKAM,Hamar Raj Party,1006,7,1013,0.61
S26,Chhattisgarh,9,Lundra,AFSANA SINGH,Independent,456,1,457,0.28
S26,Chhattisgarh,9,Lundra,URMILA SINGH,Independent,581,0,581,0.35
S26,Chhattisgarh,9,Lundra,CHAKRADHARI SINGH,Independent,742,5,747,0.45
S26,Chhattisgarh,9,Lundra,LILADHAR PAINKRA,Independent,1424,17,1441,0.87
S26,Chhattisgarh,9,Lundra,LOBHAN RAM PAIKARA,Independent,1000,2,1002,0.61
S26,Chhattisgarh,9,Lundra,NOTA,None of the Above,2905,1,2906,1.76
