st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S26,Chhattisgarh,6,Pratappur,RAJKUMARI SHIVBHAJAN MARABI,Indian National Congress,71723,365,72088,37.5
S26,Chhattisgarh,6,Pratappur,RAJA RAM SHYAM,Aam Aadmi Party,4838,32,4870,2.53
S26,Chhattisgarh,6,Pratappur,SHAKUNTALA SINGH PORTEY,Bharatiya Janata Party,83390,406,83796,43.59
S26,Chhattisgarh,6,Pratappur,SUNDAR LAL SHYAM,Janta Congress Chhattisgarh (J),1464,2,1466,0.76
S26,Chhattisgarh,6,Pratappur,GEETA SONHA,Hamar Raj Party,1298,13,1311,0.68
S26,Chhattisgarh,6,Pratappur,JAGMOHAN SINGH,Gondvana Gantantra Party,17013,28,17041,8.86
S26,Chhattisgarh,6,Pratappur,RAMNARAYAN SINGH,Ambedkarite Party of India,894,3,897,0.47
S26,Chhattisgarh,6,Pratappur,SEETARAM PANDO,Samajwadi Party,548,1,549,0.29
S26,Chhattisgarh,6,Pratappur,ASHA DEVI POYA,Independent,732,1,733,0.38
S26,Chhattisgarh,6,Pratappur,DEVKUMARI AYAM,Independent,666,2,668,0.35
S26,Chhattisgarh,6,Pratappur,NAINENDRA SINGH MARAVI,Independent,1542,2,1544,0.8
S26,Chhattisgarh,6,Pratappur,RAJKUMARI SINGH,Independent,1427,0,1427,0.74
S26,Chhattisgarh,6,Pratappur,SAKUNTLA,Independent,1497,4,1501,0.78
S26,Chhattisgarh,6,Pratappur,NOTA,None of the Above,4348,3,4351,2.26
